stem	boards	size	ptsNoneOpened	youCompletion	topQCompletion	frontierCompletion	uncontestedPerGame
RIMA	38	2.3158	2800	0.5		0.5	1.627
TINEA	62	2.1129	2800	0.84615	1	0.93548	1.627
FORTE	21	2.2857	2800	0.87097	0.83333	0.94872	1.627
SIMI	20	3.05	2800	0.5	0.75	0.75	1.627
TACT	33	2.9697	2800	1		0.6	1.627
DARER	21	2	2800	0.83333	0.75	0.90625	1.627
TEADE	32	2.1562	2800	0.8125	1	0.88889	1.627
COED	26	2.3846	2800	0.5		0.5	1.627
REDON	35	2.3429	2800	0.875		0.86667	1.627
TARGE	30	2.6	2800	0.8	0.85714	0.85714	1.627
DEET	71	2	2800	0.91667	0.83333	0.92593	1.627
LAHS	29	2.2759	2800	0.5		0.5	1.627
GRONE	22	2.1818	2800	0.88889		0.91304	1.627
NOISE	44	2.25	2800	0.89474	1	0.93103	1.627
MORAT	22	2	2800	1		0.8	1.627
RECAL	21	2.1905	2800	0.75	1	0.84615	1.627
CRANE	35	2.1143	2800	0.90625	1	0.95652	1.627
PIAS	28	2.75	2800	0.5		0.5	1.627
ALPS	20	2.35	2800	0.6	0.4	0.58333	1.627
TOCS	21	2.4286	2800		0.5	0.5	1.627
TOUSE	22	2.6818	2800	0.89474	1	0.95745	1.627
HERY	26	2.8077	2600	0.4		0.4	1.5107
YEAS	26	2.3462	2600	0.4	0.33333	0.57143	1.5107
PEON	29	2.4138	2600	0.81818		0.81818	1.5107
CERO	52	2.7692	2600			0.25	1.5107
TORY	32	2.5	2600	0.7		0.66667	1.5107
GRUE	22	2.6364	2600	0.8	0.4	0.6	1.5107
ARCO	61	2.8525	2600		0.5	0.6	1.5107
AGAR	20	2.2	2600	0.33333		0.33333	1.5107
ANIMA	23	4.087	2600			0.66667	1.5107
CEDAR	25	2.6	2600	0.66667		0.71429	1.5107
BOLA	22	2.2727	2400	0.66667	1	0.75	1.3945
HERL	39	2.1026	2400	0.84615		0.8	1.3945
ALOO	36	2.5	2400	0.66667	0.5	0.63636	1.3945
DOIT	44	2.2273	2400	0.9	0.5	0.78571	1.3945
REGO	33	2.1818	2400	0.75	0.75	0.75	1.3945
GALA	21	2.381	2400	0.83333	0.33333	0.82353	1.3945
BREN	36	3.25	2400	0.66667	1	0.86957	1.3945
SEEP	29	2.1724	2400	0.94118		0.89655	1.3945
OBAS	20	2.15	2400	0.5		0.5	1.3945
SIMA	69	2.4928	2400	0.4		0.66667	1.3945
TATU	26	3.2692	2200			0.33333	1.2783
CERNE	27	2.963	2200	0.33333		0.33333	1.2783
GNAT	58	2.5	2200		0.66667	0.8	1.2783
ROOSE	32	2.5938	2200	0.88462	0.66667	0.96721	1.2783
IRADE	55	2.5455	2200	0.5	1	0.75	1.2783
GISM	22	2.4545	2200			0.33333	1.2783
TICAL	22	3.2727	2200			0.33333	1.2783
STELE	25	2.08	2200	0.91667	1	0.95833	1.2783
ONTO	21	2.5714	2200			0.33333	1.2783
STET	28	2.2143	2200	0.75	1	0.85714	1.2783
FARL	21	3	2200	0.90476	1	0.92593	1.2783
STENO	32	2.0938	2200		0.85714	0.90909	1.2783
TROAD	28	2.5714	2200	0.96296		0.96667	1.2783
MERC	33	3.3939	2200	0.5		0.75	1.2783
STEDE	30	2.1667	2200	0.66667	1	0.85714	1.2783
ALOES	24	2.125	2200			0.5	1.2783
MIEN	45	2.0444	2200			0.85714	1.2783
ESCAR	25	2.16	2200	0.5	1	0.75	1.2783
ALATE	42	3.1429	2200		0.83333	0.92	1.2783
ALANT	20	2.9	2200			0.66667	1.2783
DORR	24	2.125	2200	1		0.89474	1.2783
DOTER	36	2	2200	0.98276	1	0.9697	1.2783
ADORE	43	2.5116	2200		1	0.92857	1.2783
RAIK	20	3	2200	1		0.66667	1.2783
FEIS	23	2.2174	2200	0.83333	1	0.85714	1.2783
HEIL	29	2.1034	2200	0.92857	0.5	0.9	1.2783
PORTA	25	3	2200	0.8	1	0.92857	1.2783
ORCA	35	2.1714	2200		0.8	0.85714	1.2783
ASAR	52	2.3077	2200		0.33333	0.4	1.2783
TROW	31	2.9677	2200	0.91176	0.88889	0.925	1.2783
ARTIST	23	2.5652	2200		0.66667	0.85714	1.2783
REIGN	31	2.2581	2200	0.75	1	0.83333	1.2783
BANI	20	2.3	2200	0.625		0.75	1.2783
ARRAS	20	2.85	2200			0.33333	1.2783
SURA	57	3.2281	2200	0.5		0.66667	1.2783
STRINE	22	2	2200	1	1	0.96154	1.2783
ILEA	73	2.3288	2000		0.625	0.625	1.1621
SLAE	64	2	2000	0.88889	1	0.86364	1.1621
EGOS	32	2.3125	2000	0.5	0.33333	0.42857	1.1621
HOLT	32	2	2000	0.90909	0.875	0.90625	1.1621
INNS	20	2	2000	0.5		0.5	1.1621
RETINE	24	2	1800	1		0.92857	1.0459
RATEL	47	2	1800	1	1	0.96667	1.0459
BENI	27	2.3333	1800	0.8		0.88889	1.0459
PALET	23	2.2174	1800	0.93103	1	0.97297	1.0459
DREST	20	2.05	1800			0.5	1.0459
NOINT	21	3.0476	1800	0.5		0.5	1.0459
SLATER	22	2	1800	0.95833	1	0.97222	1.0459
THOU	24	2.8333	1800			0.5	1.0459
CREM	22	2.8636	1800	0.5		0.5	1.0459
TIARA	37	2.1351	1800	0.9375	0.66667	0.9375	1.0459
ISLET	42	2.1429	1800		0.66667	0.66667	1.0459
BEAM	22	2.3636	1800	0.875	1	0.96296	1.0459
BERET	25	2.16	1800	0.5		0.91667	1.0459
ALERT	68	2.2941	1800		1	0.88889	1.0459
TASTER	23	2	1800	0.89474	0.9	0.95455	1.0459
DELTA	21	2.0476	1800	0.9375	0.5	0.94444	1.0459
TALC	29	2.5517	1800			0.5	1.0459
ELAIN	39	2.2051	1800		0.75	0.9	1.0459
TEIND	32	2.0625	1800		0.5	0.5	1.0459
VEIN	24	2.6667	1800	0.75		0.75	1.0459
GREN	44	2.0909	1600			0.8	0.92969
TEPA	51	2.4314	1600	0.66667	1	0.75	0.92969
RABI	30	3.1667	1600	0.66667		0.6	0.92969
DUNE	23	2	1600	0.96875		0.94444	0.92969
RAIA	33	2	1600	1	0.5	0.66667	0.92969
ETNA	124	2.0081	1600		0.75	0.85714	0.92969
SKAT	21	3.9524	1600	0.86111	0.75	0.91304	0.92969
REIF	44	2.2955	1600	0.66667		0.66667	0.92969
ELIDE	34	2.2647	1600			0.75	0.92969
DACE	31	2	1600	0.9375	1	0.90909	0.92969
CADI	31	2.9032	1600	0.82353		0.91667	0.92969
NOIR	48	2	1600	1	0.5	0.8	0.92969
BELT	21	2.2857	1600	0.83333	0.875	0.93333	0.92969
LIRA	52	2	1600	0.75	1	0.8	0.92969
NOEL	40	2	1600		0.83333	0.8	0.92969
ALUS	32	2.5312	1600	0.5		0.4	0.92969
SNIG	21	2.381	1600	0.69231		0.84615	0.92969
SOTH	28	2.1429	1600	0.66667		0.8	0.92969
SPET	28	2	1600	0.625		0.83333	0.92969
MURA	20	2.55	1600	0.83333		0.8	0.92969
ADIT	49	2.1633	1600			0.5	0.92969
ROTL	49	2.0408	1600	0.875	1	0.88889	0.92969
HISH	20	2.5	1600			0.71429	0.92969
WRIT	35	3.6857	1600	0.89189	1	0.94444	0.92969
SLUE	26	2.2692	1600	0.33333		0.33333	0.92969
SNED	49	2.0408	1600	0.92308		0.9375	0.92969
DESIS	20	2.3	1400		0.5	0.75	0.81348
ARIEL	25	2	1400		0.75	0.75	0.81348
ARIL	72	2.3611	1400		0.8	0.8	0.81348
SOAP	30	2.5	1400	0.83333	0.75	0.9	0.81348
ALTOS	26	2.2308	1400			0.5	0.81348
OLEA	36	2.7778	1400		0.5	0.8	0.81348
REATA	39	2	1400			0.5	0.81348
TOGA	26	2.7692	1400		0.66667	0.66667	0.81348
OLDEN	25	2.44	1400	0.77778	0.66667	0.92308	0.81348
DERMA	21	2.381	1400	1		0.8	0.81348
CRIA	37	2.2432	1400	0.5	0.75	0.83333	0.81348
ENOL	58	2.1552	1400			0.8	0.81348
STEIL	31	2	1400	0.96667	1	0.97059	0.81348
MEATH	22	2.2273	1400	0.75	0.5	0.75	0.81348
TESLA	36	2	1400	0.875		0.875	0.81348
WRIES	21	2.2381	1400	0.5	1	0.875	0.81348
SELF	27	2.6296	1400	0.8		0.8	0.81348
ADOS	35	2.3429	1400	0.5		0.5	0.81348
AEON	67	2.4478	1400		1	0.8	0.81348
YARN	20	2.65	1400	0.66667		0.8	0.81348
NACRE	28	2.3571	1400			0.5	0.81348
DORIS	39	2.6923	1400	0.5		0.5	0.81348
SALP	21	2.0476	1400	1	0.5	0.75	0.81348
MEDIA	21	3.7619	1400			0.5	0.81348
TITER	38	2	1400	0.98276	1	0.98611	0.81348
SHOTE	23	2	1400	0.88462	1	0.96875	0.81348
ALINER	20	2	1400	1	1	0.95833	0.81348
TITRE	36	2	1400	0.9375	1	0.98077	0.81348
SALET	39	2	1400	0.97826	1	0.98077	0.81348
SOLEI	27	2	1400			0.83333	0.81348
MELA	43	2.6977	1400	1	0.66667	0.90909	0.81348
FIAT	29	2.2759	1400			0.8	0.81348
AROID	21	2.4286	1400	0.75		0.75	0.81348
SIREE	22	2	1400	0.96429	1	0.96667	0.81348
PETRE	20	2.3	1400		1	0.92308	0.81348
RETEM	23	2	1400		1	0.75	0.81348
HOISE	21	2.1429	1400	1	1	0.88889	0.81348
HONER	25	2.08	1400	0.94118	1	0.97826	0.81348
NOSER	31	2	1400	0.97727	1	0.98077	0.81348
TAMIS	24	2.3333	1400	0.5		0.5	0.81348
RENIN	25	2	1400			0.75	0.81348
SORTA	26	2.2692	1400	0.5		0.5	0.81348
TREMA	29	2	1400	0.5		0.75	0.81348
INSET	46	2.0435	1400		1	0.9	0.81348
INTEL	34	2.4706	1400		0.5	0.5	0.81348
RAMIE	30	2.0667	1400			0.9	0.81348
ULNA	33	3.6667	1400		0.8	0.8	0.81348
PETAR	38	2.6053	1400	1		0.83333	0.81348
DECAN	27	3.4444	1400	0.6	1	0.86667	0.81348
SILO	40	2.1	1400	0.66667	1	0.85714	0.81348
EAGRE	23	2.4783	1400		0.5	0.5	0.81348
GEARE	40	2.125	1400	0.97778	1	0.98438	0.81348
DENAR	50	2.56	1400	0.5	1	0.83333	0.81348
NINER	33	2	1400	0.92308	1	0.97222	0.81348
LIANE	42	2	1400	0.95833	1	0.96154	0.81348
PISTE	23	2.087	1400		0.5	0.83333	0.81348
STRAE	52	2	1400		0.75	0.75	0.81348
SITAR	31	2.0645	1400		0.5	0.75	0.81348
TROG	21	2.2381	1400		0.66667	0.8	0.81348
DRIER	21	2	1400	1	0.75	0.91667	0.81348
TONIER	25	2.04	1400	1	0.875	0.95833	0.81348
ORANG	24	3.4167	1400		0.83333	0.83333	0.81348
SERON	36	2	1400		0.5	0.875	0.81348
ERST	101	2.3861	1200	0.5		0.5	0.69727
ODAS	27	2.037	1200	0.5	0.5	0.5	0.69727
FENT	30	2.0333	1200	0.875	1	0.95	0.69727
NARY	26	2.9231	1200		0.33333	0.6	0.69727
DAUT	26	2.3462	1200	0.5	1	0.8	0.69727
SODA	30	2.3	1200			0.66667	0.69727
YATE	42	2	800	1	0.5	0.97059	0.46485
ECHT	22	2.3636	800	0.5		0.5	0.46485
ABET	40	2.225	800		0.5	0.83333	0.46485
YETI	42	2.0238	800	0.75		0.83333	0.46485
EARNT	27	2.037	800			0.5	0.46485
YITE	33	2	800		1	0.875	0.46485
RATAL	20	2.1	800		0.5	0.5	0.46485
ANUS	21	2.0952	800			0.66667	0.46485
DUAR	22	2	800			0.5	0.46485
BOET	22	2	800	1		0.75	0.46485
CELT	25	2	800	1	0.5	0.9375	0.46485
CEIL	34	2.3529	800	0.73684	1	0.95238	0.46485
CANER	24	2	800	0.9	0.9	0.97826	0.46485
DATO	36	2.0278	800	1	1	0.875	0.46485
BURA	20	2.3	800	0.75		0.75	0.46485
BREI	36	2.8056	800	1		0.91667	0.46485
BRAE	37	2.0541	800	0.83333	1	0.875	0.46485
TOPO	26	2.3462	800			0.75	0.46485
BITO	22	2.5909	800	0.66667		0.66667	0.46485
WERO	31	2	800	1		0.83333	0.46485
BEET	23	2	800	1	1	0.97222	0.46485
BAEL	25	2	800	1	0.5	0.75	0.46485
DEEN	37	2	800	0.95652	0.85714	0.98387	0.46485
ATOM	34	3	800	0.66667		0.66667	0.46485
DELO	61	2.0984	800	0.5	1	0.92857	0.46485
SERF	30	2.3667	800	0.5		0.5	0.46485
ALAR	52	3.4231	800	1		0.75	0.46485
SIDA	25	2	800		0.5	0.83333	0.46485
TREF	24	2.2083	800			0.5	0.46485
YORE	31	2	800	0.75	1	0.91667	0.46485
TANH	26	2	800			0.5	0.46485
NEEP	22	2	800	0.9		0.91667	0.46485
HOMA	27	2.2593	800	0.83333	1	0.94444	0.46485
LIMA	33	2.8182	800	1	1	0.85714	0.46485
ESNE	83	2.1807	800	0.5		0.5	0.46485
MOIT	24	2.0417	800	0.875	0.5	0.92857	0.46485
OTTAR	22	2.2727	800			0.5	0.46485
METRO	21	2.2381	800	0.5	1	0.75	0.46485
ONUS	40	2.625	800			0.6	0.46485
STOB	20	2.05	800	1		0.875	0.46485
MESA	53	2.4151	800	0.75		0.83333	0.46485
SLEET	26	2.0385	800	0.95652	1	0.97143	0.46485
LATU	31	2	800			0.5	0.46485
FROE	26	2	800	1	0.5	0.75	0.46485
POISE	20	2.65	800	1		0.91667	0.46485
PROA	29	2.2414	800	0.5		0.75	0.46485
GUAR	22	2.9545	800			0.5	0.46485
NOLO	27	2.1111	800			0.875	0.46485
ORCS	20	2	800			0.5	0.46485
SNOD	22	2	800	1		0.75	0.46485
PHIS	21	2.7619	800			0.5	0.46485
EORL	41	2	400		0.5	0.5	0.23242
TYER	24	2	400	0.95455	1	0.96154	0.23242
STAW	25	2.04	400	0.97297	1	0.97436	0.23242
DIOL	29	2	400	1	0.75	0.875	0.23242
LIDO	28	2.1071	400		0.5	0.75	0.23242
EERY	22	2.5455	400		0.5	0.5	0.23242
ISOS	20	2.25	400		0.5	0.5	0.23242
KORE	25	2.2	400	1	0.5	0.875	0.23242
NANO	33	2.1818	400	1		0.9	0.23242
ACRO	60	2.8333	400	0.5		0.5	0.23242
OGRE	41	2.2927	400		0.5	0.5	0.23242
LISTEN	20	2.65	0	0.75		1	0
LODEN	21	2	0			1	0
ARENA	33	2.0303	0		1	1	0
ARENE	34	2.0588	0			1	0
AROSE	26	2.2308	0				0
URSA	42	2.6667	0				0
LIPA	23	2.7826	0			1	0
OLPE	28	2.1071	0				0
STOIT	22	2.5	0			1	0
APOD	21	2.4762	0				0
LOCI	32	2.8125	0				0
UNAI	35	2.1143	0				0
ROUE	45	2.3111	0		1	1	0
ARMET	25	2	0		1	1	0
ARISH	46	2.8696	0				0
ARAR	32	2.0938	0			1	0
AREDE	42	2	0		1	1	0
ONSET	37	2	0		1	1	0
LILT	21	2.1905	0		1	1	0
SERGE	21	2.2857	0	1	1	1	0
AREAD	20	2	0				0
NORIA	37	2.027	0				0
ARPA	27	2.4074	0				0
SEROSA	21	2.1429	0			1	0
TRONA	28	2.0714	0			1	0
ORANT	45	2.4444	0		1	1	0
SNATH	37	2.6216	0				0
KORA	21	3	0				0
TROAT	24	2.2083	0				0
ORDO	41	2.9024	0				0
ITEM	55	2.2182	0	1	1	1	0
TWAE	26	2.0385	0	1		1	0
ROHE	49	2	0				0
TRIOL	26	2.6923	0				0
SERRE	22	2.0455	0	0.9	1	1	0
OREAD	37	2.1892	0				0
TAAL	25	2	0			1	0
ORFE	21	2.2381	0				0
AURA	33	3.7273	0	1		1	0
AUNE	47	2.1489	0				0
OPERA	27	3.1111	0		1	1	0
ROTAN	39	2	0	1	1	1	0
OORIE	27	3.6667	0				0
SERINE	24	2.3333	0		1	1	0
SNIRT	44	2.2273	0			1	0
LENO	55	2.1636	0	1		1	0
ARUM	20	2.75	0				0
TUAN	22	2	0				0
ARTSIE	37	2.3784	0				0
LERP	21	2	0				0
TUNA	24	2	0	1		1	0
ARSON	23	2.1739	0				0
TUNER	28	2	0	0.95455	1	1	0
ANTIC	29	3.0345	0				0
LIEU	20	2	0				0
OLIO	35	2.7714	0				0
LYRE	23	2	0			1	0
ANSA	51	2.8627	0				0
WETA	31	2	0		1	1	0
STADE	26	2	0	1	1	1	0
AERATE	23	2.087	0			1	0
AERIE	45	2.9333	0				0
AERO	148	2.4324	0				0
WHET	24	2.1667	0	1	1	1	0
AEROS	21	2.4762	0				0
NALA	31	2	0		1	1	0
SASIN	25	2	0				0
NAGA	20	2.2	0			1	0
WENT	21	2	0	1	0.83333	1	0
OCHRE	21	3.1905	0				0
AGRO	21	2.0476	0				0
AHED	32	2.125	0				0
SAROD	32	2.375	0				0
NEEM	29	2.1034	0			1	0
SDEIN	25	2.12	0			1	0
AIDA	24	2.625	0	1		1	0
SEISE	35	2.2	0			1	0
NORTH	25	2.88	0				0
NONI	40	2.225	0		1	1	0
NONET	28	2.1071	0	1	1	1	0
YELT	28	2	0	1		1	0
NIRL	51	2.2353	0				0
NIPA	27	2.037	0			1	0
NURL	20	2.4	0		1	1	0
NEON	37	2.1892	0	1		1	0
NURSE	22	2.3636	0	1	1	1	0
ABRI	30	3.3	0				0
SEDAN	21	2	0			1	0
WRITE	22	2.6818	0	0.94737	1	0.96429	0
NERAL	38	2.2368	0				0
NEPER	20	2	0				0
SAREE	22	2	0		1	1	0
MOIRE	22	2.2727	0				0
ANOLE	35	2.0286	0		1	1	0
ANELE	21	2.1429	0			1	0
MAAR	27	2.4815	0				0
LYTE	26	2.8846	0	1		1	0
SAITH	25	2.56	0				0
SABRE	22	2.3182	0			1	0
AMNIO	22	2.8182	0				0
ANEAR	39	2.1282	0				0
ORIENT	27	2.5926	0				0
ALOIN	29	2.1034	0			1	0
OLENT	21	2.381	0				0
STEY	20	2.05	0		1	1	0
ANIME	27	2	0	1	1	1	0
ROWT	20	2.4	0	1	1	1	0
ANION	22	2.1818	0			1	0
ANODE	23	2	0		1	1	0
OGLE	34	3.2941	0				0
MERIT	31	2.4839	0	1	1	1	0
AIRTH	32	2.1562	0				0
ALEF	21	2.3333	0				0
OCTA	38	3.7105	0		1	1	0
AISLE	37	2.1081	0				0
MIRO	28	2	0			1	0
ODAL	52	3.5769	0	1		1	0
ALBE	20	2.35	0				0
ALEC	32	2.2188	0			1	0
ODIC	27	2.7037	0				0
OGEE	21	2.4762	0				0
ALGA	20	3.35	0				0
ALIF	21	2.4286	0				0
ALIGN	24	3.25	0	1		1	0
ODOR	36	2.6667	0	1		1	0
ALMA	21	3.8095	0				0
ALOD	31	2.2258	0			1	0
TABU	22	2.7273	0				0
SETON	36	2	0		1	1	0
BETA	27	2.1111	0	1	1	1	0
TITAN	22	2.5909	0	1		1	0
FARO	20	2	0				0
TOISE	28	2.3214	0		1	1	0
DIRL	29	2.069	0			1	0
TENIA	79	2.2911	0		1	1	0
TOHO	23	2	0	1		1	0
TENOR	47	2.234	0	1	1	1	0
REASON	20	2.65	0				0
EURO	37	2.7027	0				0
TERAI	78	2	0		1	1	0
DITAL	23	2	0			1	0
REALO	31	2	0		1	1	0
TERF	36	2.3333	0				0
TITI	26	2.7692	0				0
RACON	23	2.2609	0			1	0
TERNAL	28	2.7143	0				0
REDAN	32	2	0		1	1	0
TOLAR	21	2	0		1	1	0
PRAO	23	2	0	1		1	0
FREIT	23	2.087	0				0
GERNE	22	2.1364	0				0
GENA	46	2.3696	0	1		1	0
GELT	24	2.0833	0	1	1	1	0
GEIT	47	2.0851	0	1		1	0
DEID	32	2.1875	0			1	0
TEHR	61	2	0			1	0
DENET	25	2	0	1		1	0
FERIA	23	2.4783	0				0
DENIM	24	2	0			1	0
REGNA	21	2.2857	0				0
TELAE	31	2	0		1	1	0
FIAR	23	2	0	1		1	0
DERTH	23	2	0				0
POTAE	21	2	0	1		1	0
EROTIC	25	3.36	0				0
DORB	24	2.625	0				0
BIRSE	20	2	0	1		1	0
TERTIA	29	2.6897	0			1	0
EMIR	44	2.3182	0				0
RANID	20	2.15	0	1		1	0
RANEE	26	2	0				0
RAITA	26	2	0				0
EMIC	32	3.0938	0				0
EDILE	34	2.8824	0			1	0
THROE	25	2.2	0		1	1	0
EGEST	21	2.5714	0				0
TILDE	24	2	0	1	1	1	0
RAMET	24	2	0		1	1	0
ELITE	44	2.2045	0				0
EIDE	68	3.0588	0				0
EIDER	33	2.1515	0				0
EILD	26	2.1154	0		1	1	0
EISH	60	2.2667	0				0
ENACT	26	2.6538	0			1	0
SIENT	40	2	0		1	1	0
THETA	20	2	0			1	0
TETRI	29	2	0				0
TIRL	44	2.1591	0	1	1	1	0
ERODE	33	2.3939	0		1	1	0
RADIO	20	2.65	0				0
ERGO	54	3.2407	0		1	1	0
EOSIN	34	2.6471	0			1	0
RATITE	20	2	0				0
ENURE	21	3.1429	0				0
ENARM	22	2.0455	0				0
DROIT	21	2.381	0				0
DROLE	22	2.7273	0			1	0
ENTIRE	28	2.0357	0			1	0
RATAN	25	2.08	0		1	1	0
ENROL	24	2.4167	0				0
THEIR	24	2	0			1	0
GIRO	39	2.4872	0				0
GLEN	22	3.0909	0				0
DEAW	21	2.1429	0				0
RELET	31	2	0		1	1	0
CADET	23	2	0	1	0.91667	1	0
IDEE	41	2	0	1		1	0
CAID	24	2.0417	0	1	1	1	0
CAIRN	22	2.2273	0			1	0
IDEAL	37	2.2703	0			1	0
OSSA	22	2.5	0				0
CANOE	22	2.8182	0	1	1	1	0
RIBA	22	2.9545	0	1		1	0
CARET	53	2	0	1	1	1	0
RHEA	54	2.0556	0			1	0
CARON	22	2	0		1	1	0
HYEN	25	2.84	0				0
CEDI	25	2.24	0			1	0
HULA	20	2	0			1	0
HOSER	23	2	0	1	1	1	0
INANE	39	2.7949	0		1	1	0
INDIE	27	2.7407	0				0
BRER	23	2.5217	0			1	0
IOTA	88	2.5341	0				0
TACO	21	2	0		1	1	0
RISP	23	2.6957	0	1		1	0
TAEL	92	2	0	1	1	1	0
IRID	25	3.24	0				0
ELINT	32	2	0				0
TREY	22	2.1364	0		1	1	0
IONISE	21	3.1905	0			1	0
ORNIS	20	2.45	0				0
TREST	24	2.0417	0	1	1	1	0
INURE	26	2.2692	0		1	1	0
TAIRA	27	2.3333	0				0
INLET	37	2.1081	0				0
INGOT	21	2.5714	0				0
BRENT	20	2.2	0	1	1	1	0
HORST	26	2.6154	0		1	1	0
CESS	22	2.5909	0				0
RETRO	58	2.2586	0		1	1	0
TORAH	24	2	0				0
TARSI	20	2.1	0				0
HEID	33	2.303	0				0
HEDER	29	3.069	0				0
SLART	34	2.1765	0			1	0
DARRE	22	2.1818	0		1	1	0
HALM	20	2.55	0	1		1	0
TATIE	36	2	0			1	0
CRUE	27	2.8148	0	0.85714		0.90909	0
PERSE	24	2.4583	0			1	0
DAUR	21	2.2381	0			1	0
RENIG	20	2.05	0				0
RELY	26	2.2692	0				0
GLIA	31	2.2581	0				0
DEAIR	37	2.0811	0			1	0
HERB	22	2.6364	0		1	1	0
HERON	25	2.12	0	1	1	1	0
CHERT	22	2.0455	0			1	0
OURIE	22	4	0				0
SLOE	36	2	0				0
CIEL	31	2.0968	0				0
CION	34	2.4706	0	1		1	0
TOTER	24	2	0	0.9375	1	1	0
RETIA	51	2.0196	0			1	0
CLEAT	23	2.2174	0	1		1	0
COIR	23	2	0	1		1	0
TAROT	23	2	0	1	1	1	0
TOSA	31	2.0645	0				0
HILA	40	2.025	0				0
PATEN	25	2.6	0		1	1	0
TORTA	23	2	0	1	1	1	0
CRARE	21	2	0	1		1	0
RETAG	25	2	0				0
SOREE	27	2	0	1	1	1	0
