key	len	boards	present	found	foundByOpp	cellmateMissedPts	missedPts	completion
EGIMNPR	7	1	2	1	0	1800	1800	0.5
EGIMNPT	7	1	2	1	1	1800	1800	0.5
EGINNRS	7	2	4	1	1	1800	5400	0.25
EGINNRT	7	4	8	1	2	1800	12600	0.125
AELLSTT	7	11	22	1	4	1800	37800	0.04545
EGHINSW	7	2	4	1	2	1800	5400	0.25
ACEGLNS	7	1	2	1	1	1800	1800	0.5
AEEIMRS	7	3	6	1	0	1800	9000	0.1667
EEMRSST	7	5	10	1	1	1800	16200	0.1
ACEERRT	7	15	30	1	5	1800	52200	0.03333
DELRSTU	7	1	2	1	0	1800	1800	0.5
EFIOOST	7	4	9	2	1	1800	12600	0.2222
AEEINRT	7	32	65	1	3	1800	115200	0.01538
AEEIMRT	7	9	18	1	0	1800	30600	0.05556
ACCEHOS	7	2	4	1	1	1800	5400	0.25
GIMNOOT	7	1	2	1	1	1800	1800	0.5
EFNORRT	7	5	10	1	1	1800	16200	0.1
GILNOST	7	2	4	1	1	1800	5400	0.25
AEEILMR	7	4	8	1	3	1800	12600	0.125
DELORSS	7	3	6	1	2	1800	9000	0.1667
EGGILNS	7	3	6	1	0	1800	9000	0.1667
EGGLOST	7	1	2	1	0	1800	1800	0.5
AEFLRSU	7	1	2	1	0	1800	1800	0.5
ABCEHMR	7	1	2	1	1	1800	1800	0.5
AGGINNT	7	1	2	1	0	1800	1800	0.5
ACHIMRS	7	2	4	1	0	1800	5400	0.25
EIMNOOS	7	3	6	1	2	1800	9000	0.1667
ADEELMT	7	1	2	1	0	1800	1800	0.5
AEILLRT	7	11	23	1	6	1800	39600	0.04348
DEGILOR	7	1	2	1	2	1800	1800	0.5
EIMNOST	7	11	22	1	1	1800	37800	0.04545
EIMOORR	7	1	2	1	0	1800	1800	0.5
EIMOPST	7	4	8	1	0	1800	12600	0.125
EIMOSTT	7	3	6	1	1	1800	9000	0.1667
ACGINPR	7	2	4	3	2	1800	1800	0.75
ADEEHLS	7	2	4	1	0	1800	5400	0.25
EINNRSU	7	3	6	1	0	1800	9000	0.1667
EINNSST	7	7	14	1	0	1800	23400	0.07143
ADEEGLR	7	2	4	1	2	1800	5400	0.25
EINOOST	7	3	6	1	0	1800	9000	0.1667
DEFLORS	7	1	2	1	1	1800	1800	0.5
AEINPST	7	5	11	1	5	1800	18000	0.09091
DEGINNR	7	2	4	1	0	1800	5400	0.25
DEGINNS	7	7	14	3	4	1800	19800	0.2143
DEGINST	7	2	4	1	2	1800	5400	0.25
ADEFGLN	7	1	2	1	1	1800	1800	0.5
ABGILMN	7	2	4	1	0	1800	5400	0.25
ACESSTT	7	1	2	1	0	1800	1800	0.5
DEGIRRS	7	1	2	1	0	1800	1800	0.5
AEHRSSW	7	2	4	1	0	1800	5400	0.25
ADEENST	7	3	6	1	0	1800	9000	0.1667
GIILMNS	7	7	14	9	4	1800	9000	0.6429
ADEELPR	7	4	8	1	0	1800	12600	0.125
DEGINSS	7	2	4	1	1	1800	5400	0.25
AEIKLRS	7	1	2	1	0	1800	1800	0.5
ADEEMNS	7	1	2	1	0	1800	1800	0.5
ACGHINS	7	2	4	1	0	1800	5400	0.25
DEOOPSW	7	1	2	1	0	1800	1800	0.5
ADEELPT	7	1	2	1	1	1800	1800	0.5
AEILLSS	7	5	10	1	3	1800	16200	0.1
GIILLNT	7	1	2	1	1	1800	1800	0.5
DEGIRSU	7	2	4	1	0	1800	5400	0.25
GIIKNNP	7	1	2	1	1	1800	1800	0.5
DEEOPRS	7	3	6	1	2	1800	9000	0.1667
AEGINRV	7	3	6	1	2	1800	9000	0.1667
FGIINTT	7	1	2	1	2	1800	1800	0.5
AEIMNST	7	49	122	1	7	1800	217800	0.008197
EIRSTTW	7	8	17	1	2	1800	28800	0.05882
EELMPST	7	3	6	1	0	1800	9000	0.1667
EKORSST	7	1	2	1	1	1800	1800	0.5
ACIRSST	7	2	4	1	0	1800	5400	0.25
GHINORS	7	5	10	7	7	1800	5400	0.7
EKOPRRS	7	1	2	1	0	1800	1800	0.5
AEILRSW	7	1	2	1	1	1800	1800	0.5
GHINOST	7	2	4	1	0	1800	5400	0.25
DEEMRSU	7	3	6	1	1	1800	9000	0.1667
EKNORST	7	6	12	1	3	1800	19800	0.08333
AEIMMST	7	2	4	1	0	1800	5400	0.25
GGINSTU	7	2	4	1	2	1800	5400	0.25
AEILNPR	7	4	8	1	2	1800	12600	0.125
GGIINNS	7	2	4	1	2	1800	5400	0.25
EEFLSTT	7	1	2	1	0	1800	1800	0.5
ADDELSW	7	1	3	2	0	1800	1800	0.6667
ADDELRW	7	1	2	1	0	1800	1800	0.5
DEFINRS	7	4	8	1	4	1800	12600	0.125
GIIKLNN	7	3	6	3	2	1800	5400	0.5
EINPRSU	7	5	10	1	2	1800	16200	0.1
DEFILRT	7	3	6	1	1	1800	9000	0.1667
ACHISTT	7	3	6	1	0	1800	9000	0.1667
DPU	3	75	150	44	27	1800	10600	0.2933
AAMNRST	7	1	2	1	0	1800	1800	0.5
AEINNSS	7	11	22	1	4	1800	37800	0.04545
ELOPRSW	7	1	2	1	0	1800	1800	0.5
ELOPRSS	7	1	2	1	0	1800	1800	0.5
AEILMNS	7	10	21	1	4	1800	36000	0.04762
AELORRT	7	10	20	1	0	1800	34200	0.05
ACELNRS	7	2	4	1	0	1800	5400	0.25
EENPRST	7	12	26	1	1	1800	45000	0.03846
ADEFHLS	7	2	4	1	1	1800	5400	0.25
ABGIKNS	7	1	2	1	2	1800	1800	0.5
EIILMRT	7	2	4	1	0	1800	5400	0.25
EIILNRT	7	1	2	1	0	1800	1800	0.5
EIILNST	7	10	20	1	3	1800	34200	0.05
EIIMRSS	7	1	2	1	1	1800	1800	0.5
EIIMRST	7	7	14	1	0	1800	23400	0.07143
EIINORS	7	29	62	1	2	1800	109800	0.01613
EIINPST	7	6	12	1	0	1800	19800	0.08333
EIKLLRS	7	1	2	1	1	1800	1800	0.5
ADEIORS	7	7	14	1	2	1800	23400	0.07143
ACELRSV	7	3	6	3	2	1800	5400	0.5
DEILMPS	7	2	5	2	1	1800	5400	0.4
ADEINRV	7	1	2	1	0	1800	1800	0.5
EIKNRSW	7	1	2	1	1	1800	1800	0.5
ACELSST	7	1	2	1	0	1800	1800	0.5
AGIMNRS	7	2	4	1	1	1800	5400	0.25
AGIKNNR	7	1	2	1	1	1800	1800	0.5
EMORSSU	7	1	2	1	0	1800	1800	0.5
DEIMOOR	7	1	2	1	0	1800	1800	0.5
AEIOSTT	7	10	20	1	1	1800	34200	0.05
AGGINRS	7	3	7	1	1	1800	10800	0.1429
AGGINRT	7	3	6	1	0	1800	9000	0.1667
AEIPPRS	7	1	2	1	1	1800	1800	0.5
AGHIILN	7	1	2	1	0	1800	1800	0.5
DEINOST	7	8	16	1	1	1800	27000	0.0625
AGHINRS	7	5	12	6	5	1800	10800	0.5
DGIINNS	7	5	13	2	1	1800	19800	0.1538
DEIMOST	7	7	14	1	2	1800	23400	0.07143
AGHINST	7	1	2	1	2	1800	1800	0.5
ACELORS	7	11	24	1	2	1800	41400	0.04167
ADELNRU	7	2	4	1	1	1800	5400	0.25
AGIILNR	7	6	13	1	5	1800	21600	0.07692
AGIILNT	7	1	2	1	1	1800	1800	0.5
AGIINNR	7	5	11	1	4	1800	18000	0.09091
GILNPSU	7	2	4	1	0	1800	5400	0.25
EIKRRST	7	2	5	1	0	1800	7200	0.2
ADEIMRS	7	14	30	1	0	1800	52200	0.03333
AEHNRTU	7	5	10	1	1	1800	16200	0.1
ADEHNRS	7	2	4	1	1	1800	5400	0.25
EILMSST	7	3	6	1	1	1800	9000	0.1667
DEHOSTU	7	2	4	3	2	1800	1800	0.75
ACENRSV	7	1	2	1	2	1800	1800	0.5
ADEHLNS	7	2	4	1	0	1800	5400	0.25
ACENSST	7	6	12	1	1	1800	19800	0.08333
EEGRRSS	7	1	2	1	0	1800	1800	0.5
ADEGNRS	7	1	2	1	0	1800	1800	0.5
FGIINST	7	3	6	3	3	1800	5400	0.5
AEHRRSS	7	3	6	5	2	1800	1800	0.8333
ADEGLNS	7	4	8	1	2	1800	12600	0.125
ADEGLNR	7	1	2	1	0	1800	1800	0.5
EILPPST	7	1	2	1	0	1800	1800	0.5
EELNRST	7	6	14	1	1	1800	23400	0.07143
AEINRTU	7	22	44	1	4	1800	77400	0.02273
ADEHRSS	7	1	2	1	1	1800	1800	0.5
AARSSTT	7	12	24	1	0	1800	41400	0.04167
EMNORST	7	3	6	1	0	1800	9000	0.1667
DGINORS	7	3	6	1	1	1800	9000	0.1667
AEHNSST	7	16	32	1	3	1800	55800	0.03125
ADEILPT	7	1	2	1	0	1800	1800	0.5
ACEMPRS	7	1	2	1	0	1800	1800	0.5
ADEILNS	7	1	2	1	0	1800	1800	0.5
ACENNRS	7	5	10	9	6	1800	1800	0.9
AGINORS	7	4	9	1	1	1800	14400	0.1111
ADEILLR	7	8	16	1	3	1800	27000	0.0625
AELNSTT	7	28	56	1	4	1800	99000	0.01786
ABELORT	7	3	6	1	1	1800	9000	0.1667
DGINOPS	7	1	2	1	1	1800	1800	0.5
EILLSTW	7	3	6	1	2	1800	9000	0.1667
AGINPST	7	1	2	1	1	1800	1800	0.5
CEU	3	171	342	19	28	1700	32300	0.05556
ADD	3	71	142	21	31	1700	12100	0.1479
GOV	3	52	104	23	16	1700	8100	0.2212
ARTTY	5	9	18	2	4	1600	12800	0.1111
APSZ	4	6	12	4	0	1600	3200	0.3333
FGLOS	5	8	16	2	1	1600	11200	0.125
APRSW	5	6	12	2	2	1600	8000	0.1667
GGNOS	5	7	14	2	5	1600	9600	0.1429
DORSS	5	10	20	2	4	1600	14400	0.1
GGNO	4	14	28	6	6	1600	8800	0.2143
DSSTU	5	9	18	2	1	1600	12800	0.1111
FOSU	4	15	30	4	6	1600	10400	0.1333
ABKS	4	6	12	4	6	1600	3200	0.3333
ABLMS	5	6	12	4	2	1600	6400	0.3333
MOPRS	5	6	12	4	4	1600	6400	0.3333
MOPSU	5	5	10	2	0	1600	6400	0.2
APPS	4	16	32	4	6	1600	11200	0.125
ABLY	4	14	28	4	3	1600	9600	0.1429
APRSY	5	6	16	6	2	1600	8000	0.375
NOOSW	5	8	16	8	5	1600	6400	0.5
FLORU	5	5	12	3	1	1600	7200	0.25
APRTT	5	5	10	2	1	1600	6400	0.2
APRTY	5	15	31	2	4	1600	23200	0.06452
FLOOS	5	7	14	10	5	1600	3200	0.7143
ABRSU	5	21	43	2	3	1600	32800	0.04651
EEIRV	5	36	84	2	7	1600	65600	0.02381
EEKPS	5	3	7	1	0	1600	4800	0.1429
AACP	4	11	22	4	1	1600	7200	0.1818
AEGMM	5	3	6	2	2	1600	3200	0.3333
FIKRS	5	3	6	2	1	1600	3200	0.3333
CEORR	5	10	20	2	8	1600	14400	0.1
FLORS	5	11	22	2	0	1600	16000	0.09091
EGINW	5	3	6	2	2	1600	3200	0.3333
FFIST	5	5	10	4	3	1600	4800	0.4
ACCHO	5	6	12	2	3	1600	8000	0.1667
ELRRU	5	12	24	10	8	1600	11200	0.4167
ELRSY	5	7	14	2	3	1600	9600	0.1429
BGRU	4	24	48	6	6	1600	16800	0.125
BGIS	4	16	32	16	5	1600	6400	0.5
CDEOY	5	6	12	2	1	1600	8000	0.1667
CDEU	4	19	38	4	5	1600	13600	0.1053
ADEFT	5	21	42	2	9	1600	32000	0.04762
ELTY	4	23	46	4	1	1600	16800	0.08696
CDHIT	5	6	12	2	1	1600	8000	0.1667
ADEGW	5	6	12	2	5	1600	8000	0.1667
AABL	4	33	66	4	0	1600	24800	0.06061
CDORS	5	2	4	2	0	1600	1600	0.5
BEOPR	5	6	12	2	2	1600	8000	0.1667
BEOOS	5	5	10	2	3	1600	6400	0.2
CDRSU	5	2	4	2	3	1600	1600	0.5
CDRU	4	10	20	4	5	1600	6400	0.2
EIKNS	5	8	16	2	2	1600	11200	0.125
EHSTW	5	5	10	2	1	1600	6400	0.2
BELOR	5	23	57	1	5	1600	44800	0.01754
EMORW	5	3	6	2	2	1600	3200	0.3333
BELMU	5	4	9	1	1	1600	6400	0.1111
BHOOT	5	4	8	2	5	1600	4800	0.25
EILTU	5	43	86	2	2	1600	67200	0.02326
BIKRS	5	3	7	1	0	1600	4800	0.1429
BNRTU	5	4	8	4	5	1600	3200	0.5
EKNOS	5	24	60	4	4	1600	44800	0.06667
EJNOS	5	2	4	2	0	1600	1600	0.5
EISVW	5	7	17	3	4	1600	11200	0.1765
EKOPS	5	5	10	8	5	1600	1600	0.8
ACITT	5	25	50	2	4	1600	38400	0.04
ACMPS	5	7	14	10	2	1600	3200	0.7143
ACILM	5	9	18	2	1	1600	12800	0.1111
EIPQU	5	2	4	2	2	1600	1600	0.5
EINSZ	5	6	12	2	2	1600	8000	0.1667
BNOSU	5	15	39	1	4	1600	30400	0.02564
PRRU	4	7	14	4	4	1600	4000	0.2857
ACHOP	5	4	8	2	0	1600	4800	0.25
ACRSW	5	11	22	8	5	1600	11200	0.3636
ACRY	4	19	38	8	6	1600	12000	0.2105
ACHLU	5	6	12	2	2	1600	8000	0.1667
ACHIS	5	21	42	12	13	1600	24000	0.2857
EINPR	5	42	84	2	24	1600	65600	0.02381
BKNU	4	8	16	4	6	1600	4800	0.25
ADDEW	5	4	8	2	2	1600	4800	0.25
BKNOS	5	2	4	2	1	1600	1600	0.5
CEERT	5	32	64	2	8	1600	49600	0.03125
EHOSV	5	6	12	10	6	1600	1600	0.8333
EMPR	4	37	74	6	11	1600	27200	0.08108
ACDLS	5	5	10	4	3	1600	4800	0.4
BDENU	5	4	8	2	4	1600	4800	0.25
ACEGR	5	10	20	12	7	1600	6400	0.6
BDELO	5	5	10	2	0	1600	6400	0.2
OOPSW	5	4	8	4	3	1600	3200	0.5
EFLU	4	11	22	4	4	1600	7200	0.1818
EFHLS	5	19	38	2	4	1600	28800	0.05263
EFFOR	5	5	10	2	3	1600	6400	0.2
BDEES	5	10	20	6	1	1600	11200	0.3
CELRU	5	11	23	2	2	1600	16800	0.08696
EOV	3	139	278	16	14	1600	26200	0.05755
ADRU	4	76	185	5	14	1600	72000	0.02703
EEPSW	5	8	16	2	5	1600	11200	0.125
EPPRS	5	21	48	4	4	1600	35200	0.08333
BDEE	4	17	34	8	1	1600	10400	0.2353
AEERV	5	2	4	2	1	1600	1600	0.5
EPRY	4	35	77	4	5	1600	29200	0.05195
BBOO	4	4	8	4	3	1600	1600	0.5
BBLSU	5	5	12	1	0	1600	8800	0.08333
EELTW	5	9	18	2	2	1600	12800	0.1111
ESTU	4	141	282	4	14	1600	111200	0.01418
BDESU	5	13	26	2	1	1600	19200	0.07692
ADRSY	5	23	51	5	5	1600	36800	0.09804
AABS	4	32	64	6	2	1600	23200	0.09375
BEERR	5	17	34	2	1	1600	25600	0.05882
CEHIL	5	37	80	2	16	1600	62400	0.025
ACEKR	5	10	23	12	7	1600	8800	0.5217
ADESY	5	7	14	2	1	1600	9600	0.1429
ADGIS	5	12	24	2	0	1600	17600	0.08333
ADHRY	5	7	14	2	0	1600	9600	0.1429
ADIKS	5	3	7	1	1	1600	4800	0.1429
ENOSW	5	11	22	2	2	1600	16000	0.09091
CEIKR	5	8	16	2	0	1600	11200	0.125
ADILT	5	66	132	2	6	1600	104000	0.01515
OPRY	4	37	92	4	3	1600	35200	0.04348
ADRSU	5	48	115	2	4	1600	90400	0.01739
CEILM	5	5	10	2	0	1600	6400	0.2
ADIPR	5	28	57	2	3	1600	44000	0.03509
EGLTU	5	7	14	2	1	1600	9600	0.1429
ADLSU	5	22	51	2	5	1600	39200	0.03922
ADMNU	5	11	26	1	1	1600	20000	0.03846
CEPRS	5	35	70	2	2	1600	54400	0.02857
ADMSU	5	10	23	1	0	1600	17600	0.04348
BDRSU	5	5	10	2	2	1600	6400	0.2
ADOSS	5	66	145	1	9	1600	115200	0.006897
DNOSW	5	3	6	2	1	1600	3200	0.3333
BSUY	4	5	10	6	2	1600	1600	0.6
COSTU	5	5	10	2	2	1600	6400	0.2
AGNY	4	27	54	4	2	1600	20000	0.07407
AINNP	5	11	22	2	2	1600	16000	0.09091
ABBES	5	8	16	2	0	1600	11200	0.125
GILST	5	18	36	2	5	1600	27200	0.05556
CHMU	4	17	34	18	11	1600	6400	0.5294
GLNSU	5	5	10	2	4	1600	6400	0.2
AAGRS	5	25	50	2	5	1600	38400	0.04
CHMOO	5	7	14	4	3	1600	8000	0.2857
AELOV	5	10	21	1	1	1600	16000	0.04762
HOPST	5	10	20	2	2	1600	14400	0.1
AANN	4	147	396	3	21	1600	157200	0.007576
CHITY	5	11	22	2	1	1600	16000	0.09091
LMPU	4	10	20	10	6	1600	4000	0.5
CLOOR	5	9	18	2	1	1600	12800	0.1111
LNOSU	5	7	14	2	4	1600	9600	0.1429
AMNOT	5	27	54	2	5	1600	41600	0.03704
ISSTW	5	6	12	4	2	1600	6400	0.3333
AGPRS	5	3	6	2	1	1600	3200	0.3333
AGPSS	5	2	4	2	1	1600	1600	0.5
DEKSS	5	2	4	2	0	1600	1600	0.5
AINSV	5	11	22	2	2	1600	16000	0.09091
DEINU	5	10	20	2	1	1600	14400	0.1
GNSTU	5	15	30	14	10	1600	12800	0.4667
AFNSU	5	3	6	2	1	1600	3200	0.3333
CLOSW	5	8	16	8	6	1600	6400	0.5
AEKSW	5	5	11	1	1	1600	8000	0.09091
GOPR	4	60	120	4	8	1600	46400	0.03333
AMORT	5	51	102	2	11	1600	80000	0.01961
ALLMO	5	8	16	2	1	1600	11200	0.125
DERRY	5	23	50	2	4	1600	38400	0.04
AFLOS	5	2	4	2	2	1600	1600	0.5
HKORS	5	2	4	2	2	1600	1600	0.5
DEILW	5	16	36	2	2	1600	27200	0.05556
ALPU	4	28	56	8	3	1600	19200	0.1429
ALPTY	5	15	32	1	3	1600	24800	0.03125
INPY	4	10	20	6	2	1600	5600	0.3
ALNU	4	70	140	4	17	1600	54400	0.02857
AEMRR	5	47	94	2	8	1600	73600	0.02128
DELW	4	17	34	6	4	1600	11200	0.1765
INOT	4	319	638	4	21	1600	253600	0.00627
DEIKR	5	14	33	1	6	1600	25600	0.0303
KOORS	5	3	6	2	1	1600	3200	0.3333
CINOR	5	19	38	2	3	1600	28800	0.05263
CIMRS	5	27	54	8	5	1600	36800	0.1481
HNORT	5	24	48	2	5	1600	36800	0.04167
KOPRS	5	4	8	4	6	1600	3200	0.5
DELPU	5	12	25	2	1	1600	18400	0.08
DDERU	5	4	8	2	0	1600	4800	0.25
HNSSU	5	10	20	2	1	1600	14400	0.1
GINOR	5	15	30	2	4	1600	22400	0.06667
AELSZ	5	3	6	2	1	1600	3200	0.3333
ALPP	4	47	94	8	10	1600	34400	0.08511
KNOP	4	19	38	4	10	1600	13600	0.1053
HMOOS	5	13	26	4	4	1600	17600	0.1538
AGLNO	5	49	123	1	12	1600	97600	0.00813
CISTU	5	19	39	2	0	1600	29600	0.05128
IMSTY	5	3	6	2	1	1600	3200	0.3333
DEEGL	5	13	28	1	1	1600	21600	0.03571
DEILP	5	19	40	2	12	1600	30400	0.05
DEGU	4	25	50	4	4	1600	18400	0.08
HLSSU	5	7	14	2	3	1600	9600	0.1429
ALPSW	5	6	12	2	4	1600	8000	0.1667
KLNSU	5	2	4	2	3	1600	1600	0.5
CKOOS	5	2	4	2	2	1600	1600	0.5
COOPS	5	9	18	14	10	1600	3200	0.7778
AEOPR	5	96	202	2	4	1600	160000	0.009901
KOOPS	5	3	6	4	3	1600	1600	0.6667
ILLPS	5	14	28	26	20	1600	1600	0.9286
AHKRS	5	7	14	6	9	1600	6400	0.4286
AKRSY	5	6	15	1	0	1600	11200	0.06667
DEEKS	5	7	14	2	3	1600	9600	0.1429
HIKST	5	11	22	2	1	1600	16000	0.09091
DGINO	5	15	30	2	2	1600	22400	0.06667
LOSSW	5	4	8	2	3	1600	4800	0.25
AESTX	5	5	10	2	3	1600	6400	0.2
ABCOR	5	28	71	1	5	1600	56000	0.01408
AAGLS	5	13	26	2	4	1600	19200	0.07692
ABFRS	5	7	14	2	1	1600	9600	0.1429
GHOST	5	13	26	2	1	1600	19200	0.07692
HILST	5	19	38	4	12	1600	27200	0.1053
IKLLS	5	4	8	6	2	1600	1600	0.75
AHRTW	5	8	16	2	1	1600	11200	0.125
CGHIN	5	2	4	2	1	1600	1600	0.5
IKNRS	5	2	4	2	1	1600	1600	0.5
GHOTU	5	5	10	2	1	1600	6400	0.2
AESX	4	10	20	10	7	1600	4000	0.5
DIKSS	5	3	6	4	0	1600	1600	0.6667
DIIMS	5	7	14	2	2	1600	9600	0.1429
DNORW	5	9	18	4	2	1600	11200	0.2222
GOSTU	5	4	8	2	2	1600	4800	0.25
IQSTU	5	4	10	3	6	1600	5600	0.3
GORST	5	11	22	2	2	1600	16000	0.09091
GORTU	5	2	4	2	0	1600	1600	0.5
AESSV	5	10	20	14	10	1600	4800	0.7
AFHST	5	15	30	14	5	1600	12800	0.4667
AKSST	5	7	14	10	4	1600	3200	0.7143
DEEMT	5	26	52	2	4	1600	40000	0.03846
CPSU	4	22	52	6	5	1600	18400	0.1154
DEEMR	5	62	124	2	9	1600	97600	0.01613
AMRY	4	16	32	6	2	1600	10400	0.1875
ABETU	5	15	36	1	1	1600	28000	0.02778
AHKNS	5	6	16	4	5	1600	9600	0.25
LOPTU	5	13	30	1	2	1600	23200	0.03333
IPTTU	5	5	10	2	2	1600	6400	0.2
ABEY	4	16	32	4	7	1600	11200	0.125
DEFL	4	85	170	4	11	1600	66400	0.02353
ABESY	5	13	29	1	3	1600	22400	0.03448
ADO	3	688	1376	73	59	1500	130300	0.05305
OPU	3	117	234	15	9	1500	21900	0.0641
GPU	3	55	110	35	26	1500	7500	0.3182
DDO	3	64	128	45	38	1500	8300	0.3516
AOV	3	136	272	17	12	1500	25500	0.0625
ACEMOS	6	1	2	1	0	1400	1400	0.5
INSTTY	6	2	4	1	2	1400	4200	0.25
EIIPRT	6	10	20	1	0	1400	26600	0.05
EIINRT	6	29	58	1	7	1400	79800	0.01724
AGINOR	6	23	49	1	1	1400	67200	0.02041
DEILPS	6	19	45	2	5	1400	60200	0.04444
CEHOSU	6	2	4	1	2	1400	4200	0.25
ADHNOS	6	2	4	1	2	1400	4200	0.25
ACELPT	6	2	4	1	0	1400	4200	0.25
ADEISV	6	10	25	1	1	1400	33600	0.04
EIKPRS	6	3	6	1	0	1400	7000	0.1667
AGILNW	6	4	8	7	1	1400	1400	0.875
EIKLNR	6	3	6	1	4	1400	7000	0.1667
ADETTU	6	5	10	1	0	1400	12600	0.1
EMOPRS	6	1	2	1	0	1400	1400	0.5
DEILMP	6	4	8	1	1	1400	9800	0.125
EIKNPR	6	2	4	1	2	1400	4200	0.25
AGINNW	6	3	6	1	0	1400	7000	0.1667
CRSTUY	6	1	2	1	0	1400	1400	0.5
ABDDEL	6	3	6	3	2	1400	4200	0.5
DEILLT	6	1	2	1	1	1400	1400	0.5
DEILSS	6	8	16	11	6	1400	7000	0.6875
EHIRSV	6	6	12	3	3	1400	12600	0.25
AGIMNS	6	4	8	1	1	1400	9800	0.125
ADEKMR	6	1	2	1	1	1400	1400	0.5
AFILRS	6	2	4	1	1	1400	4200	0.25
ENNRTU	6	6	12	1	1	1400	15400	0.08333
EHOPRT	6	2	4	1	2	1400	4200	0.25
ADEMNR	6	19	38	3	3	1400	49000	0.07895
AFGINS	6	2	4	1	0	1400	4200	0.25
ADEORR	6	8	16	1	3	1400	21000	0.0625
DDEILS	6	3	6	1	2	1400	7000	0.1667
DEINTU	6	29	63	1	11	1400	86800	0.01587
CEHIMS	6	4	8	5	6	1400	4200	0.625
EHNOST	6	9	18	1	3	1400	23800	0.05556
EHORSV	6	4	9	5	7	1400	5600	0.5556
ADEMSU	6	3	6	1	1	1400	7000	0.1667
ORSSTW	6	1	2	1	1	1400	1400	0.5
ADEKRR	6	1	2	1	1	1400	1400	0.5
BEIRSU	6	9	19	1	1	1400	25200	0.05263
ADENPP	6	1	2	1	1	1400	1400	0.5
DDEENR	6	6	12	1	1	1400	15400	0.08333
DEIPPR	6	1	2	1	0	1400	1400	0.5
DDEELM	6	3	6	1	1	1400	7000	0.1667
ACEKRR	6	1	2	1	0	1400	1400	0.5
ACEKNR	6	1	2	1	1	1400	1400	0.5
DEIORW	6	2	4	1	1	1400	4200	0.25
AFINST	6	1	2	1	1	1400	1400	0.5
ADEMMR	6	3	6	1	1	1400	7000	0.1667
AGGILN	6	12	26	1	2	1400	35000	0.03846
ADEPPR	6	2	5	2	4	1400	4200	0.4
ADELSY	6	4	8	3	2	1400	7000	0.375
DEIPSW	6	2	4	1	1	1400	4200	0.25
AGIKNW	6	1	2	1	2	1400	1400	0.5
ENNORW	6	6	12	1	2	1400	15400	0.08333
DDENRU	6	2	4	1	1	1400	4200	0.25
DEIPST	6	13	27	1	8	1400	36400	0.03704
EIILNR	6	6	12	1	0	1400	15400	0.08333
DEIPSS	6	3	6	3	3	1400	4200	0.5
ADELMR	6	8	16	1	2	1400	21000	0.0625
DDEEGL	6	1	2	1	0	1400	1400	0.5
ABBELR	6	1	2	1	1	1400	1400	0.5
DDEINW	6	2	4	1	1	1400	4200	0.25
ADEPSU	6	2	4	1	0	1400	4200	0.25
EMORSW	6	2	4	1	2	1400	4200	0.25
AGHINS	6	1	2	1	0	1400	1400	0.5
ADELPR	6	2	4	1	0	1400	4200	0.25
DDEIMN	6	3	6	3	2	1400	4200	0.5
ADEPSS	6	10	20	9	9	1400	15400	0.45
ADEPRY	6	1	2	1	1	1400	1400	0.5
ADELSV	6	4	8	3	2	1400	7000	0.375
BELOSU	6	4	8	1	1	1400	9800	0.125
AEIMMS	6	4	8	3	1	1400	7000	0.375
AINSTW	6	3	6	1	1	1400	7000	0.1667
ADDEHS	6	1	2	1	1	1400	1400	0.5
EINPRU	6	5	11	1	2	1400	14000	0.09091
DEFILT	6	5	10	3	3	1400	9800	0.3
ADDELN	6	2	4	1	2	1400	4200	0.25
CDEHIM	6	3	6	3	5	1400	4200	0.5
DEFITT	6	4	8	1	3	1400	9800	0.125
BKO	3	29	58	16	11	1400	4200	0.2759
ADDELW	6	1	2	1	0	1400	1400	0.5
DEFLNO	6	2	4	1	0	1400	4200	0.25
IMOPRS	6	6	12	1	0	1400	15400	0.08333
DEFLOR	6	1	2	1	1	1400	1400	0.5
EINOPS	6	12	24	1	5	1400	32200	0.04167
BISSTU	6	4	8	1	2	1400	9800	0.125
AHIPSS	6	3	6	1	0	1400	7000	0.1667
DEFLOU	6	1	2	1	1	1400	1400	0.5
DEGGIR	6	3	6	5	4	1400	1400	0.8333
DEGGLO	6	1	2	1	1	1400	1400	0.5
ELOSTV	6	6	12	1	0	1400	15400	0.08333
AHINST	6	9	18	1	3	1400	23800	0.05556
DEGGNO	6	2	4	1	2	1400	4200	0.25
ACGINP	6	5	10	3	5	1400	9800	0.3
BIORST	6	8	16	1	1	1400	21000	0.0625
ELPPRU	6	2	4	1	0	1400	4200	0.25
DEGGRU	6	1	2	1	1	1400	1400	0.5
EIMORS	6	43	95	1	2	1400	131600	0.01053
DEGHIN	6	1	2	1	0	1400	1400	0.5
DEGHSU	6	2	4	1	1	1400	4200	0.25
ELPPSU	6	1	2	1	1	1400	1400	0.5
EINQTU	6	1	2	1	0	1400	1400	0.5
ADDEHN	6	1	2	1	1	1400	1400	0.5
DEEFIR	6	4	8	1	0	1400	9800	0.125
AHLLOS	6	2	4	1	0	1400	4200	0.25
EKNOSS	6	4	8	3	2	1400	7000	0.375
AILNPS	6	11	23	1	3	1400	30800	0.04348
DEEMST	6	18	36	1	0	1400	49000	0.02778
EKOPRR	6	1	2	1	0	1400	1400	0.5
CCEKOR	6	2	4	1	1	1400	4200	0.25
EISSTU	6	7	14	1	3	1400	18200	0.07143
