key	len	boards	present	found	foundByOpp	cellmateMissedPts	missedPts	completion
DEIKLLS	7	1	2	1	2	1800	1800	0.5
EGIMNST	7	4	8	1	0	1800	12600	0.125
AENPSST	7	7	14	1	0	1800	23400	0.07143
DEGILMN	7	2	4	1	1	1800	5400	0.25
DEORSSW	7	4	8	1	1	1800	12600	0.125
DEIINRT	7	3	6	1	0	1800	9000	0.1667
EGIMNRT	7	4	8	1	0	1800	12600	0.125
EGIMNRS	7	1	2	1	1	1800	1800	0.5
AGIILNN	7	1	2	1	1	1800	1800	0.5
EGIMMRS	7	1	2	1	0	1800	1800	0.5
CINORST	7	15	30	1	0	1800	52200	0.03333
AERSSWY	7	1	2	1	0	1800	1800	0.5
EINNOST	7	3	6	1	2	1800	9000	0.1667
ACEINNS	7	3	6	1	0	1800	9000	0.1667
AGIILNS	7	7	14	1	1	1800	23400	0.07143
EGILNNS	7	1	2	1	0	1800	1800	0.5
ADEHLNS	7	3	6	1	1	1800	9000	0.1667
DELNOSU	7	3	6	1	0	1800	9000	0.1667
AINNQTU	7	2	4	1	0	1800	5400	0.25
ACEILOR	7	5	10	1	0	1800	16200	0.1
CELOSST	7	8	16	1	1	1800	27000	0.0625
ACEGLNS	7	1	2	1	1	1800	1800	0.5
ACEHIRS	7	6	13	1	0	1800	21600	0.07692
EFLRSTU	7	4	8	1	0	1800	12600	0.125
ACEHKLS	7	1	2	1	2	1800	1800	0.5
AEFINNS	7	3	6	1	2	1800	9000	0.1667
ACEHMRT	7	3	6	3	1	1800	5400	0.5
ACEHNRT	7	1	2	1	0	1800	1800	0.5
ADEGLNS	7	4	8	1	0	1800	12600	0.125
EORRSTY	7	2	4	1	0	1800	5400	0.25
AEHPRRS	7	9	18	3	7	1800	27000	0.1667
DEIMOOR	7	1	2	1	1	1800	1800	0.5
ADEGRRS	7	1	2	1	1	1800	1800	0.5
ACEHPRT	7	3	6	1	3	1800	9000	0.1667
EINRTTW	7	1	2	1	0	1800	1800	0.5
ACEHRRS	7	2	4	3	1	1800	1800	0.75
DEIMOST	7	14	30	1	2	1800	52200	0.03333
ACEHRRT	7	7	14	1	2	1800	23400	0.07143
ACEHRSS	7	5	10	1	1	1800	16200	0.1
ACEHRTT	7	1	2	1	1	1800	1800	0.5
ACEGINS	7	1	2	1	1	1800	1800	0.5
DEILSTT	7	6	12	1	4	1800	19800	0.08333
DEILOPS	7	4	8	1	1	1800	12600	0.125
CELLRSU	7	1	2	1	0	1800	1800	0.5
ADEIIRS	7	24	57	2	0	1800	99000	0.03509
INOORST	7	5	11	1	0	1800	18000	0.09091
EINOSTW	7	6	12	1	2	1800	19800	0.08333
ACEELRS	7	16	35	1	2	1800	61200	0.02857
EGILORS	7	8	16	1	2	1800	27000	0.0625
AAIMNST	7	7	14	1	0	1800	23400	0.07143
DELOOPS	7	1	2	1	0	1800	1800	0.5
AEPPRSY	7	1	2	1	0	1800	1800	0.5
EGILOOS	7	9	19	2	1	1800	30600	0.1053
AEGIMNN	7	4	8	1	1	1800	12600	0.125
EPY	3	88	176	18	24	1800	15800	0.1023
ACEENST	7	5	10	1	0	1800	16200	0.1
EELNSTT	7	1	2	1	0	1800	1800	0.5
DEINNOS	7	3	6	1	0	1800	9000	0.1667
EELRSTW	7	3	7	1	0	1800	10800	0.1429
ADEHNRS	7	3	6	1	3	1800	9000	0.1667
AEPRRST	7	9	18	5	8	1800	23400	0.2778
ACEINNR	7	3	6	1	1	1800	9000	0.1667
AGGINPS	7	2	4	1	0	1800	5400	0.25
DGINORS	7	3	6	1	0	1800	9000	0.1667
EGILNTT	7	4	8	1	2	1800	12600	0.125
CDERSTU	7	3	6	1	0	1800	9000	0.1667
EMNORST	7	9	19	1	0	1800	32400	0.05263
AERRSSU	7	1	2	1	1	1800	1800	0.5
BGINORS	7	1	2	1	0	1800	1800	0.5
ACDEERS	7	13	27	1	0	1800	46800	0.03704
ACEIRRS	7	3	6	1	1	1800	9000	0.1667
GHIINST	7	3	7	1	0	1800	10800	0.1429
DEGNRSU	7	2	4	1	1	1800	5400	0.25
AEMRRSW	7	2	4	1	0	1800	5400	0.25
GHIMNOS	7	1	2	1	1	1800	1800	0.5
DEGINNR	7	2	4	1	1	1800	5400	0.25
EFORSST	7	3	6	5	2	1800	1800	0.8333
GIILNNS	7	2	4	1	0	1800	5400	0.25
CEIOSTT	7	3	6	1	1	1800	9000	0.1667
GIILNOR	7	3	6	1	2	1800	9000	0.1667
EGINSSW	7	1	2	1	0	1800	1800	0.5
EGINRTT	7	3	6	1	1	1800	9000	0.1667
BEORSST	7	7	15	1	0	1800	25200	0.06667
ACDEGLN	7	1	2	1	1	1800	1800	0.5
AEEMNST	7	2	4	1	1	1800	5400	0.25
ADENOST	7	9	18	1	1	1800	30600	0.05556
EEIRSSV	7	2	4	1	1	1800	5400	0.25
AEEMPRS	7	2	4	1	0	1800	5400	0.25
EEIRSTV	7	19	42	1	1	1800	73800	0.02381
AEEMRRS	7	4	8	1	3	1800	12600	0.125
AGIINNR	7	5	10	1	1	1800	16200	0.1
AEFMRRS	7	1	2	1	1	1800	1800	0.5
EGIRSTU	7	4	8	1	1	1800	12600	0.125
GIILLNT	7	1	2	1	1	1800	1800	0.5
AEILMNS	7	9	19	1	1	1800	32400	0.05263
AILNOST	7	9	18	1	1	1800	30600	0.05556
EFINSST	7	2	4	1	0	1800	5400	0.25
EILNOPT	7	9	19	1	2	1800	32400	0.05263
EEIPRST	7	2	4	1	0	1800	5400	0.25
AEMPPRS	7	3	6	5	5	1800	1800	0.8333
ADENRTU	7	6	13	1	2	1800	21600	0.07692
ADENRSW	7	2	4	1	1	1800	5400	0.25
ELPSUZZ	7	1	2	1	0	1800	1800	0.5
ADEERTW	7	4	9	1	2	1800	14400	0.1111
ADENRRS	7	7	14	1	1	1800	23400	0.07143
GHINOTU	7	1	2	1	0	1800	1800	0.5
ACEKPRS	7	1	2	1	1	1800	1800	0.5
EIOPSTT	7	5	10	5	3	1800	9000	0.5
AGIKMNS	7	1	2	1	0	1800	1800	0.5
AEIMRSS	7	1	2	1	1	1800	1800	0.5
ACDEEMR	7	1	2	1	1	1800	1800	0.5
ACDEHRT	7	2	4	1	0	1800	5400	0.25
AEMRSST	7	4	8	1	2	1800	12600	0.125
ADENSTU	7	5	11	1	1	1800	18000	0.09091
EILOSTT	7	3	6	1	1	1800	9000	0.1667
ACIMOST	7	9	19	1	0	1800	32400	0.05263
ACEIRTT	7	10	20	1	1	1800	34200	0.05
ACEKRRS	7	2	4	1	3	1800	5400	0.25
ABBEIST	7	1	2	1	1	1800	1800	0.5
BGHINOO	7	1	2	1	1	1800	1800	0.5
AENNPRS	7	3	6	3	4	1800	5400	0.5
ALLOSWW	7	2	4	1	1	1800	5400	0.25
ACIKPRT	7	1	2	1	0	1800	1800	0.5
ADEMNRS	7	5	10	3	1	1800	12600	0.3
GIILNPS	7	5	10	1	0	1800	16200	0.1
GIILNOS	7	3	6	1	0	1800	9000	0.1667
EILOSTV	7	5	10	1	1	1800	16200	0.1
AENNRTY	7	2	4	1	0	1800	5400	0.25
AEFNSST	7	1	2	1	0	1800	1800	0.5
EGINORS	7	20	44	1	0	1800	77400	0.02273
GIILNSV	7	2	4	1	0	1800	5400	0.25
CDEEKLS	7	2	4	1	0	1800	5400	0.25
EILPRST	7	5	10	1	0	1800	16200	0.1
AEIMNOR	7	20	40	1	1	1800	70200	0.025
EILORSU	7	6	12	1	1	1800	19800	0.08333
ADEMNTU	7	2	4	1	0	1800	5400	0.25
EILMPST	7	3	6	1	0	1800	9000	0.1667
GGIINNR	7	1	2	1	0	1800	1800	0.5
AEENRTT	7	9	18	1	0	1800	30600	0.05556
ACCGHIN	7	2	4	1	1	1800	5400	0.25
AEENRRS	7	4	8	1	2	1800	12600	0.125
AEGLNRT	7	4	8	3	2	1800	9000	0.375
AEMNRST	7	26	53	1	6	1800	93600	0.01887
ABY	3	49	98	17	15	1700	8100	0.1735
BDEE	4	17	34	8	8	1600	10400	0.2353
CERSW	5	8	16	2	2	1600	11200	0.125
AAGRS	5	32	64	2	5	1600	49600	0.03125
LLOWY	5	3	6	2	0	1600	3200	0.3333
BDEEL	5	18	38	2	5	1600	28800	0.05263
KNOW	4	16	32	4	5	1600	11200	0.125
IKOS	4	57	140	2	6	1600	55200	0.01429
IKNPS	5	6	12	2	3	1600	8000	0.1667
LMOY	4	21	42	4	4	1600	15200	0.09524
IKSS	4	12	24	6	3	1600	7200	0.25
COPSU	5	7	14	6	1	1600	6400	0.4286
IPTTU	5	8	16	2	2	1600	11200	0.125
IPRU	4	30	60	4	0	1600	22400	0.06667
ABBOS	5	4	8	2	1	1600	4800	0.25
EGLNS	5	19	38	2	5	1600	28800	0.05263
BOOST	5	16	32	22	20	1600	8000	0.6875
CHIMO	5	15	31	2	2	1600	23200	0.06452
AARRS	5	31	62	2	0	1600	48000	0.03226
EGILM	5	9	18	2	4	1600	12800	0.1111
EERSX	5	4	8	6	3	1600	1600	0.75
AABCS	5	8	16	2	1	1600	11200	0.125
BDEES	5	9	18	6	5	1600	9600	0.3333
BELNO	5	17	34	4	5	1600	24000	0.1176
AEKMS	5	12	24	2	0	1600	17600	0.08333
AEEL	4	216	432	4	6	1600	171200	0.009259
AACMS	5	7	14	2	2	1600	9600	0.1429
BELMU	5	16	35	2	0	1600	26400	0.05714
IKNSS	5	2	4	2	3	1600	1600	0.5
IOSTV	5	17	34	2	1	1600	25600	0.05882
AEKMR	5	3	6	2	1	1600	3200	0.3333
HLPSU	5	6	12	2	1	1600	8000	0.1667
MNORS	5	10	20	2	6	1600	14400	0.1
IKNRS	5	3	6	2	1	1600	3200	0.3333
CHIKS	5	2	4	2	1	1600	1600	0.5
BKNU	4	6	12	4	5	1600	3200	0.3333
EGINW	5	4	8	2	4	1600	4800	0.25
AABS	4	29	58	4	6	1600	21600	0.06897
BHSU	4	13	26	6	5	1600	8000	0.2308
AEEHV	5	10	20	2	4	1600	14400	0.1
CDOU	4	36	72	6	4	1600	26400	0.08333
DEEGL	5	16	33	2	3	1600	24800	0.06061
CDOSU	5	16	37	2	1	1600	28000	0.05405
BHRSU	5	7	15	1	2	1600	11200	0.06667
MOPRS	5	4	8	2	2	1600	4800	0.25
LOPSY	5	7	15	2	3	1600	10400	0.1333
CGHIN	5	11	22	4	7	1600	14400	0.1818
BGSU	4	9	18	4	6	1600	5600	0.2222
CFIO	4	44	105	2	6	1600	41200	0.01905
AABRS	5	70	140	2	0	1600	110400	0.01429
CLLSU	5	2	4	2	3	1600	1600	0.5
AALS	4	61	122	4	7	1600	47200	0.03279
IKKNS	5	3	6	2	2	1600	3200	0.3333
LORSU	5	12	24	8	9	1600	12800	0.3333
DDERY	5	8	16	2	3	1600	11200	0.125
CDORU	5	18	37	1	3	1600	28800	0.02703
CIOPT	5	31	67	2	2	1600	52000	0.02985
EENSU	5	13	26	2	0	1600	19200	0.07692
AEGMM	5	5	10	2	3	1600	6400	0.2
BEGLU	5	3	6	2	2	1600	3200	0.3333
ILPSS	5	6	12	2	3	1600	8000	0.1667
OOSTY	5	8	16	2	1	1600	11200	0.125
CIPRS	5	27	60	1	5	1600	47200	0.01667
LOPTU	5	11	25	2	2	1600	18400	0.08
KOOST	5	8	16	2	1	1600	11200	0.125
CKOOS	5	3	6	2	1	1600	3200	0.3333
CIMOS	5	19	38	2	2	1600	28800	0.05263
EGGOR	5	17	36	2	2	1600	27200	0.05556
CNORY	5	6	12	2	1	1600	8000	0.1667
MOORY	5	4	8	2	1	1600	4800	0.25
BMOOR	5	5	10	2	0	1600	6400	0.2
CHITY	5	8	16	4	1	1600	9600	0.25
HNSSU	5	12	24	2	5	1600	17600	0.08333
BKOS	4	13	29	3	2	1600	10400	0.1034
AAGM	4	28	56	4	3	1600	20800	0.07143
CEFHT	5	5	10	2	2	1600	6400	0.2
EFHLS	5	29	58	2	2	1600	44800	0.03448
CGORS	5	10	20	2	1	1600	14400	0.1
KOW	3	51	102	22	19	1600	8000	0.2157
LNOSW	5	13	26	6	4	1600	16000	0.2308
CISTU	5	27	58	2	4	1600	44800	0.03448
AANPS	5	42	92	2	1	1600	72000	0.02174
BKNOS	5	3	6	2	2	1600	3200	0.3333
ILLY	4	55	124	3	5	1600	48400	0.02419
HOPST	5	10	20	2	2	1600	14400	0.1
CEKPS	5	4	8	4	2	1600	3200	0.5
AAGL	4	52	104	6	13	1600	39200	0.05769
HOOSW	5	14	29	2	2	1600	21600	0.06897
BDIRS	5	15	30	4	4	1600	20800	0.1333
CEILM	5	8	16	2	2	1600	11200	0.125
EEHRW	5	5	10	6	4	1600	3200	0.6
CHOU	4	29	58	6	9	1600	20800	0.1034
BEOPR	5	10	20	2	2	1600	14400	0.1
CIKNS	5	11	22	6	6	1600	12800	0.2727
EENRW	5	12	24	2	6	1600	17600	0.08333
BDOOS	5	7	14	2	1	1600	9600	0.1429
LNOSU	5	11	22	2	2	1600	16000	0.09091
CIKPS	5	3	6	2	4	1600	3200	0.3333
BELOW	5	10	21	2	0	1600	15200	0.09524
EHOSV	5	7	14	8	11	1600	4800	0.5714
DEEMN	5	13	26	2	0	1600	19200	0.07692
ALOSV	5	10	20	2	3	1600	14400	0.1
EKMOS	5	5	10	4	2	1600	4800	0.4
EKLSY	5	4	10	1	0	1600	7200	0.1
ACHOT	5	33	66	2	1	1600	51200	0.0303
EKLOS	5	4	8	2	2	1600	4800	0.25
AORSV	5	14	29	2	0	1600	21600	0.06897
ABESY	5	12	25	2	2	1600	18400	0.08
ABETU	5	11	27	1	0	1600	20800	0.03704
ALNRU	5	48	102	2	14	1600	80000	0.01961
ADIPS	5	13	26	2	2	1600	19200	0.07692
AHINT	5	68	136	2	14	1600	107200	0.01471
ACHLS	5	9	18	2	5	1600	12800	0.1111
AELO	4	235	470	4	5	1600	186400	0.008511
ACHKS	5	8	16	8	12	1600	6400	0.5
ALOPS	5	20	40	2	0	1600	30400	0.05
ADDGI	5	8	16	2	1	1600	11200	0.125
AILRV	5	24	48	2	2	1600	36800	0.04167
ADINT	5	61	122	2	13	1600	96000	0.01639
ACHY	4	28	56	6	8	1600	20000	0.1071
GLOSS	5	2	4	2	0	1600	1600	0.5
ELRSY	5	12	24	4	5	1600	16000	0.1667
ADEMW	5	2	4	2	2	1600	1600	0.5
DEOPX	5	2	4	2	0	1600	1600	0.5
ELOTV	5	16	32	2	4	1600	24000	0.0625
GGIS	4	17	34	4	0	1600	12000	0.1176
AQSTU	5	5	10	8	3	1600	1600	0.8
EORSY	5	30	60	2	2	1600	46400	0.03333
AGIKN	5	14	33	1	0	1600	25600	0.0303
DEORR	5	57	114	2	4	1600	89600	0.01754
ADLSW	5	10	20	2	3	1600	14400	0.1
GMORS	5	8	16	2	2	1600	11200	0.125
DELOY	5	23	48	2	0	1600	36800	0.04167
ADLRY	5	11	22	2	1	1600	16000	0.09091
APRTT	5	6	12	2	3	1600	8000	0.1667
APRSY	5	12	29	4	4	1600	20000	0.1379
GGNOS	5	5	10	2	2	1600	6400	0.2
GGOO	4	8	16	4	4	1600	4800	0.25
ACILM	5	16	32	2	4	1600	24000	0.0625
AELPP	5	9	20	2	5	1600	14400	0.1
ACCOS	5	15	30	2	3	1600	22400	0.06667
GGIR	4	14	28	4	7	1600	9600	0.1429
AFSTU	5	9	18	2	1	1600	12800	0.1111
ABLW	4	14	28	4	6	1600	9600	0.1429
AMSU	4	54	108	4	6	1600	41600	0.03704
ABLY	4	21	42	4	5	1600	15200	0.09524
EIKSV	5	4	8	2	0	1600	4800	0.25
AFHST	5	20	40	8	12	1600	25600	0.2
AMPRS	5	11	22	6	7	1600	12800	0.2727
DEINU	5	9	18	2	1	1600	12800	0.1111
EIPSW	5	11	22	6	6	1600	12800	0.2727
AIKSS	5	20	40	4	2	1600	28800	0.1
ENOSW	5	13	26	2	4	1600	19200	0.07692
DEFSU	5	3	6	2	1	1600	3200	0.3333
ADEWY	5	5	12	2	2	1600	8000	0.1667
AESTY	5	24	48	2	10	1600	36800	0.04167
ADESZ	5	3	6	2	0	1600	3200	0.3333
AELSZ	5	3	6	2	2	1600	3200	0.3333
AIKRS	5	21	43	4	3	1600	31200	0.09302
EIPQU	5	3	6	2	0	1600	3200	0.3333
EIKNR	5	23	46	2	8	1600	35200	0.04348
ANNOS	5	21	42	2	5	1600	32000	0.04762
DERRY	5	25	57	1	5	1600	44800	0.01754
DEESX	5	7	15	6	2	1600	7200	0.4
GINOR	5	12	24	2	1	1600	17600	0.08333
DSTUY	5	2	4	2	0	1600	1600	0.5
AHLSU	5	24	53	4	5	1600	39200	0.07547
ADDW	4	9	18	4	3	1600	5600	0.2222
EMORW	5	5	10	2	2	1600	6400	0.2
GINNY	5	5	10	2	0	1600	6400	0.2
AILOV	5	11	22	2	1	1600	16000	0.09091
ABKN	4	9	18	4	7	1600	5600	0.2222
ALSTY	5	19	38	4	5	1600	27200	0.1053
DEESY	5	17	37	1	0	1600	28800	0.02703
AFORS	5	51	113	2	5	1600	88800	0.0177
ABKNS	5	3	6	2	2	1600	3200	0.3333
ALPTY	5	25	51	2	1	1600	39200	0.03922
AILNV	5	29	68	2	0	1600	52800	0.02941
ACCHO	5	18	36	2	4	1600	27200	0.05556
ALSSY	5	6	12	2	0	1600	8000	0.1667
GNRSU	5	3	6	2	3	1600	3200	0.3333
AHHSS	5	13	26	4	3	1600	17600	0.1538
ADERZ	5	4	9	5	0	1600	3200	0.5556
ASZ	3	33	66	22	12	1600	4400	0.3333
GOSS	4	21	42	14	6	1600	11200	0.3333
FINOS	5	21	46	1	7	1600	36000	0.02174
DLNOU	5	6	12	2	1	1600	8000	0.1667
ELNTU	5	21	42	2	0	1600	32000	0.04762
ELNOT	5	100	200	2	3	1600	158400	0.01
AKSST	5	5	10	4	4	1600	4800	0.4
ACIS	4	134	268	4	1	1600	105600	0.01493
EKORW	5	4	8	2	1	1600	4800	0.25
ACRSW	5	10	20	2	3	1600	14400	0.1
ADEKW	5	2	4	2	3	1600	1600	0.5
AKORT	5	35	79	1	1	1600	62400	0.01266
EKOPS	5	4	8	4	5	1600	3200	0.5
ADMSU	5	6	14	1	1	1600	10400	0.07143
ERRTY	5	30	65	2	5	1600	50400	0.03077
FFNSU	5	2	4	2	1	1600	1600	0.5
ADMU	4	21	42	4	2	1600	15200	0.09524
FISTT	5	6	12	2	3	1600	8000	0.1667
ADNSW	5	3	6	4	4	1600	1600	0.6667
ACORT	5	26	52	2	1	1600	40000	0.03846
AKSY	4	10	20	4	2	1600	6400	0.2
AKSW	4	13	29	4	4	1600	10000	0.1379
DHLOS	5	13	26	2	5	1600	19200	0.07692
ADRSY	5	27	57	2	9	1600	44000	0.03509
AIQSU	5	4	8	2	0	1600	4800	0.25
EILTU	5	62	124	2	2	1600	97600	0.01613
ADELX	5	2	4	2	0	1600	1600	0.5
DEIKL	5	6	12	2	0	1600	8000	0.1667
DENOV	5	8	16	2	2	1600	11200	0.125
AGNRY	5	5	10	2	1	1600	6400	0.2
ABEKS	5	5	10	6	5	1600	3200	0.6
AKNPS	5	10	20	2	4	1600	14400	0.1
DEGSU	5	7	14	2	1	1600	9600	0.1429
ACMPS	5	5	10	2	3	1600	6400	0.2
DEGU	4	25	50	4	5	1600	18400	0.08
DENOY	5	12	24	2	0	1600	17600	0.08333
EPRSY	5	28	65	2	4	1600	50400	0.03077
DEENT	5	62	124	2	10	1600	97600	0.01613
ARTTY	5	15	30	6	3	1600	19200	0.2
GOPRS	5	24	60	3	3	1600	45600	0.05
DEIOSX	6	2	4	1	1	1400	4200	0.25
EIMRSS	6	5	10	1	2	1400	12600	0.1
EELMRS	6	14	28	1	1	1400	37800	0.03571
AESSTY	6	8	16	1	2	1400	21000	0.0625
CESTUY	6	2	4	1	0	1400	4200	0.25
ADEFLO	6	2	4	1	0	1400	4200	0.25
CDDEEI	6	7	14	1	0	1400	18200	0.07143
DILOSS	6	9	18	1	2	1400	23800	0.05556
AILMSS	6	3	6	1	1	1400	7000	0.1667
AENRRW	6	5	10	1	0	1400	12600	0.1
AENTTU	6	14	29	1	0	1400	39200	0.03448
EELSTW	6	3	6	1	1	1400	7000	0.1667
EGILSU	6	3	6	1	0	1400	7000	0.1667
ADEILV	6	4	8	1	1	1400	9800	0.125
AEFMOR	6	1	2	1	0	1400	1400	0.5
EGIMMR	6	1	2	1	0	1400	1400	0.5
EGHINY	6	1	2	1	0	1400	1400	0.5
ADEFLR	6	7	14	1	2	1400	18200	0.07143
AEFSTY	6	1	2	1	0	1400	1400	0.5
IMNOST	6	21	43	1	0	1400	58800	0.02326
INOOPT	6	10	20	1	3	1400	26600	0.05
AERSVW	6	1	2	1	1	1400	1400	0.5
DEIKST	6	6	12	3	2	1400	12600	0.25
CIINRT	6	9	18	1	0	1400	23800	0.05556
ADEINW	6	3	6	1	0	1400	7000	0.1667
AILNOT	6	27	54	1	1	1400	74200	0.01852
AAGLRS	6	4	8	1	0	1400	9800	0.125
AERSWY	6	2	4	1	0	1400	4200	0.25
CESSTU	6	5	10	1	1	1400	12600	0.1
CDEEIL	6	18	49	1	2	1400	67200	0.02041
ACEKNR	6	1	2	1	1	1400	1400	0.5
ENRRSU	6	17	34	1	3	1400	46200	0.02941
EGHINW	6	1	2	1	0	1400	1400	0.5
ACEISS	6	2	4	1	0	1400	4200	0.25
CDDEOR	6	2	4	1	2	1400	4200	0.25
AEERRW	6	3	6	3	2	1400	4200	0.5
DEILMP	6	4	9	1	1	1400	11200	0.1111
AILMST	6	15	30	1	2	1400	40600	0.03333
EIMNTT	6	1	2	1	0	1400	1400	0.5
DEEMNR	6	8	16	1	3	1400	21000	0.0625
ACEKPR	6	1	2	1	0	1400	1400	0.5
EINQTU	6	2	4	1	1	1400	4200	0.25
EINNPT	6	6	12	1	1	1400	15400	0.08333
AIMPRT	6	6	13	1	0	1400	16800	0.07692
CHISST	6	7	14	1	0	1400	18200	0.07143
AEPSSU	6	4	8	1	2	1400	9800	0.125
BMOORY	6	2	4	1	0	1400	4200	0.25
ACEHPS	6	3	6	3	2	1400	4200	0.5
AEFIST	6	4	8	1	1	1400	9800	0.125
ADEGOT	6	5	10	1	0	1400	12600	0.1
EELPRT	6	3	6	1	0	1400	7000	0.1667
CDEEPR	6	2	4	1	0	1400	4200	0.25
AAILNS	6	21	42	1	0	1400	57400	0.02381
EGILOR	6	8	16	1	0	1400	21000	0.0625
AINSTW	6	3	6	1	0	1400	7000	0.1667
ADEHTT	6	3	6	3	2	1400	4200	0.5
AIMNNO	6	7	14	1	0	1400	18200	0.07143
AEPRTU	6	8	16	1	0	1400	21000	0.0625
EPRSST	6	5	10	3	1	1400	9800	0.3
AEFIRS	6	10	20	1	3	1400	26600	0.05
DGINOP	6	1	2	1	0	1400	1400	0.5
AEPRRW	6	5	10	1	0	1400	12600	0.1
AINPSS	6	4	8	1	2	1400	9800	0.125
IOSSTV	6	1	2	1	0	1400	1400	0.5
IQRSTU	6	1	2	1	1	1400	1400	0.5
AIMSSY	6	1	2	1	0	1400	1400	0.5
AINPRS	6	8	16	1	0	1400	21000	0.0625
EINQSU	6	1	2	1	1	1400	1400	0.5
EGILMN	6	6	12	1	3	1400	15400	0.08333
AAGNST	6	8	16	1	2	1400	21000	0.0625
ADEFMR	6	3	6	1	2	1400	7000	0.1667
ADEGIN	6	1	2	1	0	1400	1400	0.5
AILPRS	6	7	14	1	2	1400	18200	0.07143
ADEFRY	6	3	6	1	1	1400	7000	0.1667
AIORST	6	13	26	1	0	1400	35000	0.03846
ERSTTU	6	1	2	1	0	1400	1400	0.5
ADEGGN	6	1	2	1	2	1400	1400	0.5
EELNTT	6	3	6	1	0	1400	7000	0.1667
INORTT	6	11	22	1	2	1400	29400	0.04545
EGIINT	6	14	28	1	0	1400	37800	0.03571
DGINRU	6	2	4	1	2	1400	4200	0.25
CGINOP	6	2	4	1	1	1400	4200	0.25
ADEGIM	6	22	44	1	2	1400	60200	0.02273
CGNOOS	6	2	4	1	0	1400	4200	0.25
ACEILM	6	14	28	1	1	1400	37800	0.03571
EOPRRU	6	6	12	1	3	1400	15400	0.08333
ERRTTU	6	2	4	1	0	1400	4200	0.25
ACEIMS	6	4	8	1	2	1400	9800	0.125
EOPRSU	6	7	16	1	1	1400	21000	0.0625
CHIILS	6	3	6	1	0	1400	7000	0.1667
ADEGLR	6	15	32	1	2	1400	43400	0.03125
AAILSV	6	3	6	1	1	1400	7000	0.1667
ACEILR	6	5	10	1	0	1400	12600	0.1
EGILLR	6	3	6	3	4	1400	4200	0.5
EOQSTU	6	2	4	1	2	1400	4200	0.25
EINOTW	6	8	16	1	1	1400	21000	0.0625
CGILNY	6	3	6	1	0	1400	7000	0.1667
CENOST	6	6	12	1	3	1400	15400	0.08333
AAGHNR	6	4	8	1	0	1400	9800	0.125
ADDEEL	6	5	10	1	0	1400	12600	0.1
AGNPRS	6	3	6	1	0	1400	7000	0.1667
AEGLOT	6	18	36	1	1	1400	49000	0.02778
CEEHRS	6	2	4	1	0	1400	4200	0.25
AEHLNT	6	4	8	1	0	1400	9800	0.125
EFHIRS	6	12	24	1	4	1400	32200	0.04167
ELOPPR	6	1	2	1	1	1400	1400	0.5
AGNORS	6	30	70	1	7	1400	96600	0.01429
EEPRSV	6	2	5	1	0	1400	5600	0.2
ELOOPR	6	6	12	7	7	1400	7000	0.5833
AEHKNS	6	2	4	1	1	1400	4200	0.25
CEIIST	6	9	18	1	1	1400	23800	0.05556
OPRSTU	6	15	32	1	4	1400	43400	0.03125
AGLSTU	6	3	6	1	0	1400	7000	0.1667
DENSTU	6	3	6	1	0	1400	7000	0.1667
CEEHOR	6	13	31	1	1	1400	42000	0.03226
ACINTU	6	3	6	1	0	1400	7000	0.1667
DEOPSS	6	3	6	3	3	1400	4200	0.5
AACHRS	6	7	14	1	1	1400	18200	0.07143
AEHLRU	6	7	14	1	2	1400	18200	0.07143
AGIKNW	6	2	4	3	2	1400	1400	0.75
NOPSTU	6	6	13	1	0	1400	16800	0.07692
EFILOS	6	2	4	1	0	1400	4200	0.25
AGIKNS	6	1	2	1	0	1400	1400	0.5
ELOSSW	6	1	2	1	0	1400	1400	0.5
ELOSTV	6	6	12	1	2	1400	15400	0.08333
AACMRT	6	8	16	1	0	1400	21000	0.0625
ADDEHS	6	2	4	1	3	1400	4200	0.25
EKNOSS	6	5	10	1	0	1400	12600	0.1
AGORST	6	14	29	1	2	1400	39200	0.03448
ADDELN	6	2	4	1	0	1400	4200	0.25
ACILOR	6	6	12	1	0	1400	15400	0.08333
ELNOPS	6	10	20	1	0	1400	26600	0.05
AEGMMR	6	1	2	1	2	1400	1400	0.5
DEORRV	6	2	4	1	1	1400	4200	0.25
EESTTW	6	10	20	1	4	1400	26600	0.05
AEGNNP	6	1	2	1	0	1400	1400	0.5
ELMNOY	6	6	13	1	0	1400	16800	0.07692
AGINWY	6	2	4	1	0	1400	4200	0.25
DENORW	6	4	8	3	4	1400	7000	0.375
ELMNOT	6	10	20	1	2	1400	26600	0.05
ACOPST	6	3	6	1	0	1400	7000	0.1667
DENOSS	6	3	6	1	2	1400	7000	0.1667
DENNRU	6	4	8	1	0	1400	9800	0.125
AEGNRR	6	5	10	5	3	1400	7000	0.5
ACNNOT	6	9	18	1	1	1400	23800	0.05556
AGINPV	6	1	2	1	1	1400	1400	0.5
CEERST	6	70	161	1	5	1400	224000	0.006211
ACNOOR	6	1	2	1	1	1400	1400	0.5
DENOSV	6	3	6	1	2	1400	7000	0.1667
ORSTUY	6	2	4	1	0	1400	4200	0.25
CEENPS	6	7	14	1	0	1400	18200	0.07143
ORSTTU	6	26	53	3	10	1400	70000	0.0566
ORSSTW	6	4	8	1	2	1400	9800	0.125
DENRSU	6	9	18	1	3	1400	23800	0.05556
ACLOST	6	5	10	1	1	1400	12600	0.1
