stem	boards	size	ptsNoneOpened	youCompletion	topQCompletion	frontierCompletion	uncontestedPerGame
DECAN	44	3.5227	18000	0.76087	1	0.79661	6.2827
DRAP	47	3.617	18000	0.86957	0.77778	0.77049	6.2827
DARTS	23	2.1739	18000	0.46667	0.5	0.52381	6.2827
BREES	22	2.3182	18000	0.5	0.5	0.47826	6.2827
SNIT	162	2.2716	18000	0.83051	0.5	0.81481	6.2827
MENTO	37	3.1081	18000	0.82353	0.64286	0.76744	6.2827
TRIPE	35	3.0571	18000	0.54054	0.90909	0.77778	6.2827
CARTS	29	2.069	18000	0.68421	0.5	0.77083	6.2827
EASEL	63	2.4286	18000	0.84286	0.72727	0.86667	6.2827
LOTTER	20	3.25	18000	0.69388	0.8125	0.7931	6.2827
SLIT	97	2.3093	18000	0.84	0.75	0.86667	6.2827
DRAG	42	2.9524	17800	0.53846	0.57143	0.6	6.2129
PINED	23	2.3478	17800	0.59375	0.42857	0.57895	6.2129
PROM	25	3.36	17800	0.5	0.22222	0.51852	6.2129
COMET	28	2.3214	17800	0.88235	0.55556	0.72727	6.2129
CORNI	25	2.8	17800	0.57143	0.33333	0.56522	6.2129
CORM	25	2.48	17800	0.63158		0.69444	6.2129
CARLE	32	2.625	17800	0.75	0.58333	0.76316	6.2129
RENOS	29	2.1379	17800	0.5	0.5	0.47368	6.2129
RONTE	80	2.2625	17800	0.85075	0.92857	0.9011	6.2129
ASHIER	26	2.5385	17800	0.59091	1	0.70968	6.2129
STOUN	21	2.7143	17800	0.75862	1	0.78788	6.2129
TRICE	42	2.5714	17800	0.86667	0.84615	0.82353	6.2129
LAER	226	2.2257	17800	0.66667	0.69231	0.66667	6.2129
SHEW	32	2.6875	17800	0.61111	0.5	0.73077	6.2129
ROINS	37	2.1622	17600	0.42857	0.75	0.61765	6.1431
SECH	40	2.275	17600	0.5	0.33333	0.45833	6.1431
MORES	20	2	17600	0.63636	0.5	0.61765	6.1431
GARB	20	3.55	17600	0.54167	0.5	0.54545	6.1431
RIMA	67	2.5224	17600	0.45455	0.42857	0.5	6.1431
TINTS	46	2.2391	17600	0.82353	0.70588	0.83333	6.1431
RELINE	40	2.325	17600	0.89796	0.94737	0.8806	6.1431
TRACT	34	3.0588	17600	1		0.67857	6.1431
OINTS	51	2.3529	17600	0.5	0.33333	0.48	6.1431
PLANT	22	3.1364	17600	0.68	0.78571	0.72222	6.1431
GOATS	22	2.0909	17600	0.47059	0.5	0.52	6.1431
WEEL	33	2.9697	17600	0.62222	0.75	0.61667	6.1431
NOLES	40	2.05	17600	0.8	0.78571	0.75	6.1431
WITHE	22	3.6818	17600	0.8	0.78947	0.82456	6.1431
BODE	39	2.6667	17400	0.69231	0.66667	0.7439	6.0733
SEER	113	2.0177	17400	0.85577	0.9	0.89024	6.0733
HEND	65	2.3077	17400	0.84375	0.69231	0.81	6.0733
LOGE	31	2.5161	17400	0.68421	1	0.65	6.0733
DOOM	22	2.7273	17400	0.76471	0.66667	0.7	6.0733
CANTER	33	2.4848	17400	0.85185	0.90909	0.86301	6.0733
MOCH	22	3.8182	17400	0.66667	0.42857	0.60526	6.0733
DRAT	128	2.3594	17400	0.77778	0.75	0.75806	6.0733
MONIE	45	2.4	17400	0.84211	0.625	0.78049	6.0733
LITHER	20	2.65	17400	0.8	0.61538	0.72973	6.0733
CULT	29	3.8276	17400	0.625	0.875	0.67442	6.0733
SEMI	120	3.0417	17400	0.36364		0.57143	6.0733
FLIES	24	2.125	17400	0.5	0.5	0.5	6.0733
ENACT	45	2.7556	17400	0.63636	0.25	0.57143	6.0733
WAIL	42	3.1667	17400	0.82258	0.78261	0.84	6.0733
PITH	32	2.6562	17200	0.57692	0.25	0.5625	6.0035
STATIN	25	2.88	17200	0.59091	0.77778	0.65385	6.0035
RANDIE	26	2.7692	17200	0.81081	0.75	0.80488	6.0035
AWNS	33	3.1515	17200	0.63158	0.5	0.59016	6.0035
ROMAN	33	3	17200	0.77273		0.66667	6.0035
TERRA	75	3.04	17200	0.55556	0.875	0.70588	6.0035
ROSIT	68	2.3676	17200	0.80952	0.6	0.74359	6.0035
COSIE	56	2.875	17200	0.84932	1	0.8642	6.0035
RESTER	32	2.1562	17000	0.77273	1	0.78571	5.9337
RAGI	78	2.5641	17000	0.71429	0.61538	0.65217	5.9337
RECIT	61	2.918	17000	0.77778	0.93333	0.82143	5.9337
SPARS	26	2.2308	17000	0.57692	0.71429	0.68571	5.9337
MARG	37	3.1351	17000	0.88889		0.77551	5.9337
SENOR	120	2.7	17000	0.81818	0.78571	0.725	5.9337
TARTER	21	2.2857	17000	0.57143	0.57143	0.64706	5.9337
OLDIE	29	3.069	17000	0.65	0.66667	0.67742	5.9337
SIGH	32	3.9062	17000	0.81081	0.57143	0.80645	5.9337
HALED	28	2.1071	17000	0.65217	0.61538	0.66667	5.9337
SAIS	91	2.0659	17000	0.5	0.5	0.48718	5.9337
STRIDE	48	2.7708	16800	0.85714	0.71429	0.78378	5.8639
PEIN	79	2.2785	16800	0.81481	0.75	0.76471	5.8639
STIVE	23	3.1739	16800	0.61905	1	0.72222	5.8639
NOMA	69	3.1159	16800	0.5		0.57692	5.8639
SAUL	53	2.5472	16800	0.61905	0.66667	0.58974	5.8639
OLDEN	29	2.8276	16800	0.69231		0.52	5.8639
METRE	55	2.3091	16800	0.8	0.72727	0.82222	5.8639
ANCHO	27	3.7407	16800	0.5	0.33333	0.3125	5.8639
LIMA	68	2.6765	16800	0.84615	0.5	0.69565	5.8639
METAL	39	2.6154	16800	0.65217	0.6	0.72414	5.8639
TAUT	46	3.2609	16800	0.92	0.8	0.78	5.8639
CHAIR	29	2.5862	16800	0.70833	0.75	0.77778	5.8639
TECH	64	2.7188	16800	0.70455	0.8	0.76786	5.8639
STEEN	39	2.1795	16600	0.84848	0.63636	0.85484	5.7941
DUIT	35	2.5714	16600	0.5	0.5	0.57692	5.7941
MALIS	27	2.2963	16600	0.47059	0.75	0.52632	5.7941
THON	35	2.6857	16600	0.42857	0.75	0.6	5.7941
FLIT	38	3.6842	16600	0.65	0.85714	0.73684	5.7941
RETIE	135	2.2963	16600	0.92708	0.78947	0.91045	5.7941
LASHER	21	2.6667	16600	0.70833	0.625	0.775	5.7941
PAIS	66	2.5	16600	0.6	0.66667	0.65217	5.7941
BEAM	27	3	16600	0.75	0.33333	0.73684	5.7941
SORB	54	3.2593	16600	0.41176	0.66667	0.47826	5.7941
NESTS	21	2.1905	16600	0.55556		0.59091	5.7941
SONNE	26	2.5385	16600	0.86364	0.875	0.80851	5.7941
OMEN	98	3.2347	16600	0.63636	0.44444	0.71111	5.7941
HORST	58	2.4828	16600	0.5	1	0.68571	5.7941
TEINS	80	2.05	16600	0.96154	0.63636	0.78947	5.7941
PRINT	22	3.7273	16400	0.81818		0.74194	5.7243
BENE	30	2.5667	16400	0.7561	0.5	0.73214	5.7243
THORN	33	2.5758	16400		0.375	0.57895	5.7243
FLEA	46	2.4348	16400	0.61905	0.75	0.61111	5.7243
ALMS	37	2.8649	16400	0.58333	0.5	0.475	5.7243
OWTS	47	2.7872	16400	0.25	0.63636	0.45455	5.7243
RECAL	29	2.3103	16400	0.76471	1	0.78571	5.7243
ERASE	137	2.4088	16400	1	0.85714	0.86667	5.7243
TEDS	103	2.0485	16400	0.5		0.5625	5.7243
BELS	31	2.3548	16200	0.44		0.44444	5.6545
TRUE	108	2.75	16200	0.80769	0.71429	0.79365	5.6545
RAWN	43	2.6047	16200	0.68421	0.8	0.7037	5.6545
EGAL	55	3.5455	16200	0.62963	0.625	0.5814	5.6545
AREA	248	3.1492	16200	0.53333	0.75	0.66667	5.6545
HANTS	25	2.24	16200	0.66667	0.42857	0.68421	5.6545
ACRO	99	3.0808	16200	0.66667	0.18182	0.28571	5.6545
REIST	85	2.1176	16200	0.85714	0.77778	0.81356	5.6545
DEED	33	2.5455	16200	0.62963	0.83333	0.74419	5.6545
DOPE	44	3.2727	16200	0.85075	0.87097	0.83	5.6545
MAES	29	2.2759	16200	0.42857		0.4375	5.6545
SAFE	62	3.0484	16200	0.81818	0.5	0.82192	5.6545
WATS	30	2.2	16200	0.5	0.4	0.51064	5.6545
STIRE	135	2.1185	16200	0.94656	0.97727	0.94366	5.6545
GREED	24	2.625	16200	0.57895	1	0.66667	5.6545
ROMP	25	3.2	16200	0.5	0.63636	0.69231	5.6545
ARRAS	28	2.8929	16000	0.33333	0.5	0.35	5.5846
LEME	39	2.7179	16000	0.64	0.5	0.71429	5.5846
HASH	37	2.6486	16000	0.75	0.45455	0.72549	5.5846
ANON	47	3	16000	0.30769		0.33333	5.5846
ELAND	53	2.7736	16000		0.75	0.52	5.5846
FAINT	25	2.84	16000	0.94444	1	0.80488	5.5846
CARSE	33	2.1515	16000	0.82759	0.8	0.80702	5.5846
RONIN	26	2.1154	16000	0.46667	1	0.57895	5.5846
SORTS	22	2.0909	16000	0.52941	0.5	0.57143	5.5846
REMIT	58	2.2586	16000	0.89796	0.95	0.85135	5.5846
RAILER	29	2.7586	16000	0.90323	0.83333	0.84906	5.5846
WORE	28	2.2857	16000	0.51724	0.5	0.62791	5.5846
PLAIN	31	3.0968	16000	0.77778	0.83333	0.75	5.5846
UNTO	35	2.4571	16000	0.33333		0.35294	5.5846
DUES	28	2.1786	16000	0.5	0.5	0.5	5.5846
LOCATE	21	3.4286	15800	0.6875		0.63158	5.5148
DREAM	41	2.7561	15800	0.66667	0.5	0.67857	5.5148
PILI	25	3.2	15800	0.6875	0.66667	0.5625	5.5148
EVET	25	3.12	15800	0.33333	0.375	0.36	5.5148
LEFT	53	3.0377	15800	0.78333	0.6	0.8	5.5148
SPORE	35	2.2571	15800	0.86538	1	0.89062	5.5148
SUIT	66	3.5455	15800	0.73684	0.80769	0.84375	5.5148
KANE	22	2.5909	15800	0.33333		0.55556	5.5148
TETE	104	2.0481	15800	0.66667	1	0.76389	5.5148
HEAST	57	2.386	15800	0.91525	0.88889	0.88421	5.5148
KINE	30	2.5	15800	0.8	0.77778	0.78571	5.5148
UNITES	27	2.4444	15600	0.2	0.8	0.52941	5.445
REDIAL	27	2.4444	15600	0.53333	0.625	0.63636	5.445
LITRE	81	2.0617	15600	0.91463	0.9375	0.92661	5.445
HADS	57	2.2807	15600	0.52632	0.41667	0.53704	5.445
STAID	33	2.1818	15600	0.8	0.5	0.65217	5.445
CANTO	34	3.2941	15600	0.82051	1	0.8125	5.445
TROUT	25	3.08	15600	1	0.7	0.7	5.445
CHAD	26	2.8077	15600	0.45455	0.66667	0.48	5.445
TRIAL	71	2.4085	15600	0.8	0.83333	0.85714	5.445
DRAC	55	2.4182	15600	0.35714	0.6	0.42857	5.445
TEELS	29	2.069	15600	0.72973	0.7	0.76	5.445
NODS	47	2.0851	15600	0.52	0.66667	0.54054	5.445
HEIST	62	2.7581	15600	0.71429	0.8	0.79592	5.445
BANI	31	2.7097	15600	0.5	0.33333	0.42105	5.445
NURS	80	3.2875	15600	0.82353	1	0.78788	5.445
RAPER	26	2.2308	15600	0.66667	1	0.74419	5.445
ISLE	248	3.9274	15600	0.5	0.35294	0.5	5.445
LOOR	20	2.65	15600	0.3	1	0.42308	5.445
OPEN	58	2.8621	15400	0.5		0.56	5.3752
PODS	21	2.1905	15400	0.53846	0.4	0.46429	5.3752
CHINA	30	2.6667	15400		0.66667	0.59091	5.3752
LEAST	34	2.0882	15400	0.83333	1	0.86207	5.3752
RORT	72	2.2778	15400	0.82456	0.90909	0.79688	5.3752
SOTS	27	2	15400	0.5	0.5	0.5	5.3752
BREN	63	2.9048	15400	0.84906	0.76471	0.86301	5.3752
SNAIL	48	2.3125	15400	0.8		0.78049	5.3752
LEYS	37	2.8108	15400	0.46154	0.4	0.46154	5.3752
LECH	21	3.619	15400	0.66667		0.54167	5.3752
SUPE	28	3.4286	15400	0.58333	1	0.78947	5.3752
LUSH	27	3.7037	15400	0.64286	0.78571	0.75	5.3752
EBON	42	3.7857	15200		0.66667	0.45455	5.3054
ROTAL	23	2.8261	15200	0.33333		0.33333	5.3054
LOAM	37	2.7027	15200	0.69444	0.66667	0.69565	5.3054
STROW	23	2.6957	15200	0.6875	0.9	0.68966	5.3054
FERN	48	2.3333	15200	0.95455	0.66667	0.8125	5.3054
TREND	62	2.3871	15200	0.93333	0.80952	0.86765	5.3054
CRUE	44	3.25	15200	0.57143	0.75	0.60714	5.3054
CREW	26	3.1538	15200	0.4	0.71429	0.5	5.3054
SATED	29	2.3103	15200	0.5		0.5	5.3054
BLUE	28	4.9643	15000	0.66667		0.63636	5.2356
DONG	35	2.4286	15000	0.58974	1	0.70909	5.2356
DUET	67	2.7612	15000	0.85714	0.54545	0.77586	5.2356
AYIN	39	3.3077	15000	0.44	0.5	0.47059	5.2356
BRAIN	32	2.3125	15000	0.92	0.83333	0.83721	5.2356
PEARL	20	3.45	15000	0.76471		0.75862	5.2356
PORIN	26	2.8462	15000	0.59259	0.4	0.62963	5.2356
PREM	52	3.1346	15000	0.38462	0.4	0.38889	5.2356
CHIDE	24	3.2083	15000	0.88462	0.54545	0.83333	5.2356
ONCES	35	2.4857	15000	0.33333	0.5	0.54167	5.2356
AYES	23	2.3043	15000	0.5	0.4	0.5	5.2356
LOIR	62	2.3065	15000	0.75	0.875	0.71795	5.2356
HEAP	53	2.8679	15000	0.71154	0.75	0.78205	5.2356
STATER	21	2.2857	15000	0.78125	1	0.83721	5.2356
HOAS	74	2.3378	15000	0.75862	0.82609	0.80822	5.2356
NITRO	76	2.3684	15000	0.72222	1	0.77143	5.2356
ERRED	24	2.2917	14800	0.66667	0.5625	0.63636	5.1658
ASPER	47	3.0851	14800	0.66667	0.5	0.58065	5.1658
FANE	49	2.1224	14800	0.875	1	0.84375	5.1658
SUED	45	2.4222	14800	0.33333		0.35294	5.1658
SAINE	67	2	14800	0.83824	1	0.88776	5.1658
STIPE	29	2.7586	14800	0.75	0.66667	0.6875	5.1658
SOARE	110	2.4364	14800	0.93878	0.94444	0.92806	5.1658
LIFE	43	2.8605	14800	0.9	0.6875	0.84211	5.1658
DALT	73	2.2603	14800	0.73684	0.9	0.77083	5.1658
EFTS	51	2.549	14800	0.51429	0.33333	0.5102	5.1658
TUNS	30	2.4333	14800	0.55556	1	0.55882	5.1658
HASTEN	20	2.4	14800	0.75	0.9	0.76471	5.1658
RAMEN	42	2.3095	14800	0.74074	1	0.72414	5.1658
DICH	25	2.48	14600	0.42857		0.3913	5.096
SHETS	27	2.1481	14600	0.47619	0.5	0.51852	5.096
SOMA	72	2.4167	14600	0.61538	0.75	0.66667	5.096
FIRS	47	2.234	14600	0.5	0.5	0.61905	5.096
GREN	70	2.1714	14600	0.73684	0.6	0.70588	5.096
HARTS	24	2.1667	14600	0.6129	0.63636	0.71795	5.096
TALK	20	4	14600	0.47619	0.375	0.63636	5.096
BEND	32	2.6562	14600	0.7931	0.78261	0.86111	5.096
RATCH	25	2.76	14600	0.84211	0.25	0.80435	5.096
ASSET	40	2.275	14600	0.71429	0.66667	0.71875	5.096
TITI	53	3	14600	0.44444	1	0.44444	5.096
LIPS	32	2.3438	14600	0.63889	0.63636	0.65306	5.096
LOTI	52	2.3462	14600	0.58824		0.54167	5.096
WETS	22	2.0455	14600	0.47368		0.55556	5.096
GLARE	46	2.3696	14600	0.71875	1	0.77273	5.096
STET	49	2.2245	14600	0.77419		0.725	5.096
BISE	37	2.2432	14400	0.58824	0.5	0.68571	5.0262
CRUST	25	3.2	14400	0.54545	0.5	0.6087	5.0262
ROOSE	54	2.5185	14400	0.82759	0.95	0.88298	5.0262
PAIL	43	2.4186	14400	0.78571	0.5	0.77333	5.0262
HIRED	26	2.2308	14400	0.66667	0.61538	0.68421	5.0262
SHALE	37	2.3243	14400	0.78947	0.92308	0.83824	5.0262
LUMS	24	2.75	14400	0.38462	0.16667	0.375	5.0262
CEAS	49	2.6327	14400	0.92683	0.81818	0.86076	5.0262
TERM	117	2.5897	14400	0.66667	0.875	0.78049	5.0262
WILT	20	2.95	14400	0.59091	0.5	0.61765	5.0262
HEIRS	44	2	14400	0.64286	0.75	0.64286	5.0262
NEALS	20	2	14400	0.625	0.5	0.6	5.0262
COOM	20	2.6	14400	0.72727	0.66667	0.75	5.0262
SNORT	74	2.4324	14400	0.9697	0.83333	0.89189	5.0262
FEER	40	2.3	14400	0.7381	0.88889	0.8125	5.0262
CLIT	52	2.2308	14400	0.875	1	0.83333	5.0262
SORTA	54	2.1852	14200	0.76923	0.83333	0.76316	4.9564
NETE	155	2.0387	14200	0.83333	0.9375	0.87	4.9564
NOWS	30	2.7	14200	0.375	0.4	0.41935	4.9564
HEMS	30	2.2667	14200	0.46667	0.5	0.47368	4.9564
RIPER	22	2.4545	14200	0.58333	0.75	0.625	4.9564
CEDE	63	3.0159	14200	0.76	0.71429	0.77083	4.9564
REMEN	29	2.7931	14200	0.66667	0.66667	0.6087	4.9564
TARRE	66	2.197	14200	0.94203	0.83333	0.8866	4.9564
SHOTT	20	3.15	14200	0.74194		0.84091	4.9564
WONT	34	2.2353	14200	0.84	0.66667	0.75	4.9564
BRINE	36	2.4444	14200	0.8	0.85714	0.83333	4.9564
WIDEN	20	2.8	14200	0.80769	1	0.78947	4.9564
FETT	33	3.2727	14200	0.65789	1	0.74074	4.9564
LEEP	30	3.2	14200	0.5	0.57143	0.6383	4.9564
KEST	37	2.4865	14200	0.5	0.5	0.57143	4.9564
SWAN	34	2.4412	14000	0.65217	1	0.70968	4.8866
LOGIE	21	4.1429	14000		0.25	0.25	4.8866
LOTA	105	2.4476	14000	0.53333	0.33333	0.65789	4.8866
ALIEN	88	2.8409	14000	1	0.75	0.75758	4.8866
CRAY	26	3.3462	14000	0.45	1	0.54839	4.8866
TOROS	39	2	14000	0.5		0.5	4.8866
IRADE	86	2.5814	14000	0.5	0.78571	0.63889	4.8866
MILO	53	2.717	14000	0.375		0.57692	4.8866
DECO	68	3.2647	14000	0.73684		0.76316	4.8866
OWLS	26	3.1154	14000	0.62963	0.25	0.66667	4.8866
MOOS	33	2.1818	14000	0.88636	0.85714	0.84375	4.8866
MINTS	21	2.0952	14000	0.65385	0.63636	0.72222	4.8866
DREES	59	2	14000	0.5	0.5	0.5	4.8866
TINTER	47	2.383	14000	0.82927	0.86207	0.89286	4.8866
ARTIST	33	2.4545	13800	0.6		0.58824	4.8168
FEND	36	2.5833	13800	0.86792	0.94118	0.85714	4.8168
GRIP	25	4.16	13800	0.64706	0.66667	0.62069	4.8168
BLIT	52	3.5577	13800	0.75862	0.83333	0.7234	4.8168
DORM	37	2.9459	13800	0.73684	1	0.75	4.8168
PISH	37	2.7568	13800	0.5		0.67857	4.8168
GATH	44	2.7955	13800	0.86486	0.77778	0.87302	4.8168
COED	45	2.5333	13800	0.75		0.61905	4.8168
ALTERN	25	2.6	13800	0.5	0.53333	0.63158	4.8168
PURI	22	3.6364	13800	0.54167		0.64706	4.8168
CROC	36	3.1111	13800	0.4		0.4	4.8168
LIMEN	22	2.6818	13800	0.66667		0.66667	4.8168
BETE	45	2.6889	13800	0.5		0.67442	4.8168
POIS	54	3.5741	13800	0.95238	0.88889	0.85185	4.8168
SOOTE	40	2.25	13800	0.88525	0.83333	0.88158	4.8168
ARID	118	2.4153	13600	0.72222	0.72727	0.66667	4.7469
FEARE	42	2.4286	13600	0.84783	0.88235	0.9	4.7469
MONO	31	2.871	13600	0.6875	0.8	0.69565	4.7469
GUES	32	3.8125	13600	0.4	0.33333	0.3125	4.7469
HEATH	27	3.5926	13600	0.30769		0.66667	4.7469
SWART	22	2.3636	13600	0.28571	0.5	0.46667	4.7469
HEED	67	2.403	13600	0.72727	0.91667	0.76316	4.7469
HOND	72	2.625	13600	0.78947	0.86364	0.82051	4.7469
REDATE	32	2.5312	13600	0.85714	1	0.84211	4.7469
BIER	63	2.4603	13600	0.5	0.5	0.58824	4.7469
CLEAT	32	2.4062	13600	0.57143	0.16667	0.72727	4.7469
NUDE	71	2.9859	13600	0.90323	0.92857	0.85294	4.7469
HOERS	34	2.0588	13400	0.5	0.63636	0.64865	4.6771
SNOUT	24	2.5833	13400	0.77419	1	0.77419	4.6771
SELLA	46	2.3913	13400	0.6		0.73077	4.6771
TINDER	29	2.1379	13400	0.85	0.77778	0.86538	4.6771
CELS	22	2.4091	13400	0.5	0.3	0.33333	4.6771
TRANT	57	2.6667	13400	0.84375	1	0.87037	4.6771
MEET	63	2.254	13400	0.90909	0.8125	0.875	4.6771
AIDED	20	2.25	13400	0.61538	0.83333	0.60714	4.6771
SNAP	30	2.4	13400	0.84615	0.66667	0.72727	4.6771
THERM	28	3.4643	13400		0.25	0.41667	4.6771
RETAIL	47	2.383	13200	0.84	0.90909	0.90541	4.6073
TREM	132	2.7652	13200	0.42857		0.45455	4.6073
SHOP	24	2.5833	13200	0.71429	0.6	0.78788	4.6073
TEEM	69	2.6377	13200	0.84127	0.73684	0.8	4.6073
ETIC	150	3.72	13200			0.125	4.6073
TRILL	26	2.6154	13200	0.69231	1	0.78378	4.6073
VIOL	26	4.4615	13200	0.7		0.66667	4.6073
STARR	32	2.3438	13200	0.88571	0.83333	0.85455	4.6073
ABIDE	28	3.1071	13200	0.25	0.5	0.76923	4.6073
ECOD	22	3.1818	13200	0.54545	0.66667	0.45	4.6073
BLAD	35	3.8286	13200	0.85246	0.875	0.89024	4.6073
ASPS	35	2.5143	13200	0.625	0.66667	0.53659	4.6073
HANSE	41	2.4146	13200		0.5	0.4	4.6073
DIMER	24	2.2917	13200	0.80645	1	0.84615	4.6073
REPS	66	2.303	13200	0.61111	0.71429	0.625	4.6073
NAVE	34	2.5	13200	0.78846	0.66667	0.77778	4.6073
OTTO	25	2.92	13200	0.36364	0.5	0.42308	4.6073
STOT	43	2.3023	13200	0.88889	1	0.7561	4.6073
SERING	33	2.2121	13200	0.82759	0.86667	0.87234	4.6073
GOER	49	2.0816	13000	0.78571	1	0.825	4.5375
TARP	70	2.2286	13000	0.89286	1	0.81481	4.5375
FACT	23	4.087	13000	0.69231	0.44444	0.58333	4.5375
POND	27	2.7407	13000	0.87097	0.57143	0.82979	4.5375
MERL	67	3.2239	13000	0.5	0.5	0.6	4.5375
MERIS	26	2.5385	13000	0.5	0.5	0.53333	4.5375
COURE	24	2.8333	13000	0.65217	0.625	0.75758	4.5375
DONER	48	2.0417	12800	0.91176	1	0.92857	4.4677
VALI	27	3.3704	12800	0.75	0.5	0.55556	4.4677
RUED	55	2.1636	12800	0.65385	0.75	0.63415	4.4677
SONG	24	2.125	12800	0.80556	0.71429	0.80556	4.4677
BATHE	24	3.0417	12800	0.925	0.66667	0.88136	4.4677
PORN	41	2.3415	12800	0.77419	0.6	0.81034	4.4677
DINGE	36	3.2778	12800	0.93333	0.85714	0.92661	4.4677
ALGA	34	3.2059	12800	0.45455		0.45455	4.4677
RESAIL	24	2.0417	12800	0.72727	0.75	0.76923	4.4677
DITED	30	2.4	12800	0.5		0.5	4.4677
UNTIN	23	2.7391	12600	0.5	1	0.57895	4.3979
WEAN	44	2.6591	12600	0.79592	0.92857	0.85915	4.3979
CARET	92	2.0326	12600	0.94215	1	0.95105	4.3979
SICH	28	2.4286	12600	0.47826	0.5	0.48	4.3979
POSSE	25	2.44	12600	0.84848	1	0.79545	4.3979
SAKE	25	2.8	12600	0.80556	0.88889	0.83636	4.3979
DOGE	27	2.6296	12600	0.88889	0.5	0.74194	4.3979
HELO	87	2.7471	12600	0.53846	0.75	0.63333	4.3979
BLEAT	26	2.5769	12600	0.625		0.75	4.3979
LARGE	40	3.375	12600	0.78788	0.69231	0.83019	4.3979
NIPS	45	2.1333	12600	0.75	0.55556	0.66667	4.3979
HELE	57	2.4035	12600	0.75758	0.54545	0.73469	4.3979
DOSH	32	2.1875	12400	0.5	0.6	0.57576	4.3281
CODER	25	2.24	12400	0.88	1	0.82927	4.3281
HEIL	66	2.2273	12400	0.88462	0.85714	0.82222	4.3281
VIDE	22	2.7273	12400	0.69231		0.59091	4.3281
BASTI	21	3.1429	12400	0.69565		0.7037	4.3281
PITA	67	2.7313	12400	0.6875	1	0.67857	4.3281
TOISE	39	2.3077	12400	0.75		0.75	4.3281
ARRET	57	2.3158	12400	0.91525	0.6	0.86842	4.3281
TARNS	45	2	12400	0.69048	0.8	0.79412	4.3281
NAILER	37	2.0811	12400	0.81579	1	0.88	4.3281
SUNN	21	3	12400	0.61905	0.71429	0.6129	4.3281
WORN	24	2.375	12400	0.61111	0.42857	0.6	4.3281
GOOR	26	2.7308	12400	0.57143	0.66667	0.64516	4.3281
BEER	31	2.1613	12400	0.77778		0.82353	4.3281
COARSE	21	2.619	12400	0.8		0.75	4.3281
WRIT	45	3.4889	12400	0.80851	1	0.85714	4.3281
MARTEN	20	2.55	12400	0.5	0.75	0.71429	4.3281
AMATE	34	2.9706	12400	0.66667	0.66667	0.64	4.3281
FLOAT	20	3.3	12200	0.77778	1	0.66667	4.2583
SPEND	22	2.4091	12200	0.66667	0.71429	0.78571	4.2583
NESTER	38	2.1053	12200	0.875	0.77778	0.84444	4.2583
PRENT	38	2.6316	12200	0.61538	1	0.66667	4.2583
SUET	79	2.5823	12200	0.5	0.625	0.56522	4.2583
PRONE	30	2.7333	12200	0.89474	1	0.80556	4.2583
EONS	162	2.5556	12200	0.625	0.71429	0.56667	4.2583
ADOS	66	2.2727	12200	0.375	0.5	0.47826	4.2583
ASHET	29	2.2759	12200	0.72727	0.5	0.73077	4.2583
DERM	92	3.3696	12200	0.5	1	0.71875	4.2583
ERIC	153	3.3529	12200		0.2	0.21429	4.2583
DRONE	71	2.7324	12200	0.77273	0.88235	0.89394	4.2583
APOS	34	2.7941	12200	0.5	0.25	0.41176	4.2583
SIEN	254	2.4331	12200	0.5	0.57143	0.58621	4.2583
HIED	56	2.0893	12200	0.57143	0.5	0.54902	4.2583
TEILS	36	2	12200	0.625	0.75	0.70588	4.2583
RETIA	79	2.0633	12200	0.5	0.5	0.66667	4.2583
CALP	32	3.0625	12200	0.4375	0.66667	0.55556	4.2583
TIGER	28	2.2857	12000	0.85714	0.77778	0.84615	4.1885
TONK	27	3.5185	12000	0.78182	0.52174	0.77273	4.1885
PORTA	37	2.7297	12000	0.9	0.5	0.85714	4.1885
GLUT	24	3.9583	12000	0.68421	0.4	0.64286	4.1885
MOSS	25	2.84	12000	0.70968	1	0.73684	4.1885
SORI	68	2.3382	12000	0.88	0.66667	0.86441	4.1885
ELAIN	62	2.1774	12000			0.6	4.1885
RICED	20	2.35	12000	0.58333	0.66667	0.66667	4.1885
GATER	47	2	12000	0.88235	1	0.92045	4.1885
MARM	29	3.0345	12000	0.36364		0.53333	4.1885
LIMED	20	2.2	12000	0.53333	0.66667	0.64	4.1885
GEAT	61	2.2295	12000	0.80488	0.82609	0.83333	4.1885
TOTS	29	2.0345	12000	0.625	0.66667	0.6	4.1885
MOPE	35	3.1143	12000	0.85333	0.8125	0.88	4.1885
ANIL	192	2.5417	11800	0.76923	0.33333	0.73684	4.1187
DEAD	50	2.5	11800	0.9	1	0.775	4.1187
LIDAR	24	2.25	11800	0.5		0.5	4.1187
CAMO	35	2.3714	11800	0.88889	0.33333	0.66667	4.1187
STYLE	21	4.7143	11800		0.6	0.72222	4.1187
YEST	65	2.8	11800	0.66667	0.46154	0.54167	4.1187
LAWN	24	3.0833	11800	0.69697		0.71053	4.1187
LAIC	62	2.7097	11800	1	0.5	0.6	4.1187
HAUT	29	3	11800	0.7		0.56522	4.1187
SIMI	24	3	11800	0.3		0.30769	4.1187
BEARE	35	2.3714	11800	0.93023	0.85714	0.90909	4.1187
SKET	29	3.069	11800	0.375	0.66667	0.375	4.1187
WHAT	24	3.0417	11800	0.61111		0.57143	4.1187
SLOP	32	3.1875	11600	0.68182	0.5	0.8	4.0489
TROPE	26	2.5	11600	0.875	0.8	0.76923	4.0489
